@relation './madelon_sorted-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R487,500,497,495,491-492,501-weka.filters.unsupervised.attribute.Remove-V-R4,3,2,5-7'

@attribute feature-64 {'\'(-inf-269.4]\'','\'(269.4-324.8]\'','\'(324.8-380.2]\'','\'(380.2-435.6]\'','\'(435.6-491]\'','\'(491-546.4]\'','\'(546.4-601.8]\'','\'(601.8-657.2]\'','\'(657.2-712.6]\'','\'(712.6-inf)\''}
@attribute feature-338 {'\'(-inf-269.2]\'','\'(269.2-331.4]\'','\'(331.4-393.6]\'','\'(393.6-455.8]\'','\'(455.8-518]\'','\'(518-580.2]\'','\'(580.2-642.4]\'','\'(642.4-704.6]\'','\'(704.6-766.8]\'','\'(766.8-inf)\''}
@attribute feature-105 {'\'(-inf-99.9]\'','\'(99.9-199.8]\'','\'(199.8-299.7]\'','\'(299.7-399.6]\'','\'(399.6-499.5]\'','\'(499.5-599.4]\'','\'(599.4-699.3]\'','\'(699.3-799.2]\'','\'(799.2-899.1]\'','\'(899.1-inf)\''}
@attribute feature-241 {'\'(-inf-365]\'','\'(365-397]\'','\'(397-429]\'','\'(429-461]\'','\'(461-493]\'','\'(493-525]\'','\'(525-557]\'','\'(557-589]\'','\'(589-621]\'','\'(621-inf)\''}
@attribute feature-475 {'\'(-inf-316.4]\'','\'(316.4-356.8]\'','\'(356.8-397.2]\'','\'(397.2-437.6]\'','\'(437.6-478]\'','\'(478-518.4]\'','\'(518.4-558.8]\'','\'(558.8-599.2]\'','\'(599.2-639.6]\'','\'(639.6-inf)\''}
@attribute CLASS {0,1}

@data
'\'(601.8-657.2]\'','\'(518-580.2]\'','\'(299.7-399.6]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(491-546.4]\'','\'(455.8-518]\'','\'(599.4-699.3]\'','\'(429-461]\'','\'(356.8-397.2]\'',0
'\'(546.4-601.8]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(397-429]\'','\'(316.4-356.8]\'',0
'\'(491-546.4]\'','\'(518-580.2]\'','\'(299.7-399.6]\'','\'(461-493]\'','\'(437.6-478]\'',0
'\'(435.6-491]\'','\'(580.2-642.4]\'','\'(499.5-599.4]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(380.2-435.6]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(557-589]\'','\'(599.2-639.6]\'',1
'\'(491-546.4]\'','\'(580.2-642.4]\'','\'(399.6-499.5]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(546.4-601.8]\'','\'(642.4-704.6]\'','\'(299.7-399.6]\'','\'(397-429]\'','\'(356.8-397.2]\'',1
'\'(601.8-657.2]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(461-493]\'','\'(437.6-478]\'',0
'\'(324.8-380.2]\'','\'(331.4-393.6]\'','\'(599.4-699.3]\'','\'(557-589]\'','\'(558.8-599.2]\'',1
'\'(491-546.4]\'','\'(269.2-331.4]\'','\'(599.4-699.3]\'','\'(493-525]\'','\'(478-518.4]\'',1
'\'(546.4-601.8]\'','\'(455.8-518]\'','\'(599.4-699.3]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(269.4-324.8]\'','\'(455.8-518]\'','\'(599.4-699.3]\'','\'(589-621]\'','\'(558.8-599.2]\'',0
'\'(435.6-491]\'','\'(580.2-642.4]\'','\'(399.6-499.5]\'','\'(461-493]\'','\'(397.2-437.6]\'',1
'\'(546.4-601.8]\'','\'(642.4-704.6]\'','\'(399.6-499.5]\'','\'(429-461]\'','\'(356.8-397.2]\'',0
'\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(299.7-399.6]\'','\'(429-461]\'','\'(397.2-437.6]\'',1
'\'(435.6-491]\'','\'(518-580.2]\'','\'(499.5-599.4]\'','\'(461-493]\'','\'(437.6-478]\'',0
'\'(435.6-491]\'','\'(642.4-704.6]\'','\'(399.6-499.5]\'','\'(429-461]\'','\'(356.8-397.2]\'',0
'\'(380.2-435.6]\'','\'(518-580.2]\'','\'(499.5-599.4]\'','\'(493-525]\'','\'(478-518.4]\'',1
'\'(380.2-435.6]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(525-557]\'','\'(518.4-558.8]\'',1
'\'(546.4-601.8]\'','\'(455.8-518]\'','\'(599.4-699.3]\'','\'(397-429]\'','\'(356.8-397.2]\'',0
'\'(435.6-491]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(461-493]\'','\'(437.6-478]\'',0
'\'(491-546.4]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(461-493]\'','\'(437.6-478]\'',0
'\'(380.2-435.6]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(493-525]\'','\'(478-518.4]\'',1
'\'(546.4-601.8]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(435.6-491]\'','\'(518-580.2]\'','\'(499.5-599.4]\'','\'(461-493]\'','\'(437.6-478]\'',0
'\'(435.6-491]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(525-557]\'','\'(518.4-558.8]\'',1
'\'(546.4-601.8]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(461-493]\'','\'(437.6-478]\'',0
'\'(491-546.4]\'','\'(331.4-393.6]\'','\'(699.3-799.2]\'','\'(461-493]\'','\'(437.6-478]\'',0
'\'(491-546.4]\'','\'(518-580.2]\'','\'(299.7-399.6]\'','\'(493-525]\'','\'(478-518.4]\'',0
'\'(546.4-601.8]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(397-429]\'','\'(356.8-397.2]\'',0
'\'(657.2-712.6]\'','\'(642.4-704.6]\'','\'(299.7-399.6]\'','\'(397-429]\'','\'(356.8-397.2]\'',1
'\'(380.2-435.6]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(525-557]\'','\'(518.4-558.8]\'',1
'\'(657.2-712.6]\'','\'(642.4-704.6]\'','\'(199.8-299.7]\'','\'(365-397]\'','\'(316.4-356.8]\'',0
'\'(491-546.4]\'','\'(455.8-518]\'','\'(199.8-299.7]\'','\'(557-589]\'','\'(558.8-599.2]\'',1
'\'(435.6-491]\'','\'(518-580.2]\'','\'(499.5-599.4]\'','\'(429-461]\'','\'(397.2-437.6]\'',1
'\'(491-546.4]\'','\'(580.2-642.4]\'','\'(399.6-499.5]\'','\'(397-429]\'','\'(356.8-397.2]\'',1
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(299.7-399.6]\'','\'(557-589]\'','\'(558.8-599.2]\'',0
'\'(435.6-491]\'','\'(580.2-642.4]\'','\'(499.5-599.4]\'','\'(429-461]\'','\'(356.8-397.2]\'',1
'\'(491-546.4]\'','\'(580.2-642.4]\'','\'(499.5-599.4]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(461-493]\'','\'(397.2-437.6]\'',0
'\'(546.4-601.8]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(397-429]\'','\'(356.8-397.2]\'',0
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(399.6-499.5]\'','\'(525-557]\'','\'(558.8-599.2]\'',1
'\'(324.8-380.2]\'','\'(331.4-393.6]\'','\'(699.3-799.2]\'','\'(557-589]\'','\'(558.8-599.2]\'',1
'\'(435.6-491]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(461-493]\'','\'(397.2-437.6]\'',1
'\'(491-546.4]\'','\'(518-580.2]\'','\'(599.4-699.3]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(435.6-491]\'','\'(331.4-393.6]\'','\'(399.6-499.5]\'','\'(493-525]\'','\'(478-518.4]\'',0
'\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(299.7-399.6]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(380.2-435.6]\'','\'(518-580.2]\'','\'(499.5-599.4]\'','\'(557-589]\'','\'(558.8-599.2]\'',0
'\'(435.6-491]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(493-525]\'','\'(478-518.4]\'',0
'\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(299.7-399.6]\'','\'(429-461]\'','\'(356.8-397.2]\'',1
'\'(435.6-491]\'','\'(580.2-642.4]\'','\'(399.6-499.5]\'','\'(429-461]\'','\'(397.2-437.6]\'',1
'\'(324.8-380.2]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(525-557]\'','\'(518.4-558.8]\'',1
'\'(601.8-657.2]\'','\'(518-580.2]\'','\'(299.7-399.6]\'','\'(397-429]\'','\'(356.8-397.2]\'',0
'\'(546.4-601.8]\'','\'(704.6-766.8]\'','\'(99.9-199.8]\'','\'(397-429]\'','\'(356.8-397.2]\'',1
'\'(546.4-601.8]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(397-429]\'','\'(356.8-397.2]\'',0
'\'(435.6-491]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(461-493]\'','\'(437.6-478]\'',0
'\'(657.2-712.6]\'','\'(580.2-642.4]\'','\'(199.8-299.7]\'','\'(397-429]\'','\'(316.4-356.8]\'',0
'\'(546.4-601.8]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(461-493]\'','\'(437.6-478]\'',0
'\'(601.8-657.2]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(397-429]\'','\'(356.8-397.2]\'',0
'\'(435.6-491]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(657.2-712.6]\'','\'(580.2-642.4]\'','\'(299.7-399.6]\'','\'(397-429]\'','\'(356.8-397.2]\'',0
'\'(435.6-491]\'','\'(393.6-455.8]\'','\'(399.6-499.5]\'','\'(525-557]\'','\'(518.4-558.8]\'',1
'\'(491-546.4]\'','\'(455.8-518]\'','\'(299.7-399.6]\'','\'(525-557]\'','\'(518.4-558.8]\'',0
'\'(546.4-601.8]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(429-461]\'','\'(437.6-478]\'',0
'\'(435.6-491]\'','\'(393.6-455.8]\'','\'(299.7-399.6]\'','\'(589-621]\'','\'(599.2-639.6]\'',0
'\'(491-546.4]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(557-589]\'','\'(558.8-599.2]\'',1
'\'(601.8-657.2]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(546.4-601.8]\'','\'(704.6-766.8]\'','\'(199.8-299.7]\'','\'(397-429]\'','\'(356.8-397.2]\'',1
'\'(601.8-657.2]\'','\'(580.2-642.4]\'','\'(299.7-399.6]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(601.8-657.2]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(365-397]\'','\'(316.4-356.8]\'',1
'\'(324.8-380.2]\'','\'(455.8-518]\'','\'(599.4-699.3]\'','\'(525-557]\'','\'(518.4-558.8]\'',0
'\'(491-546.4]\'','\'(331.4-393.6]\'','\'(499.5-599.4]\'','\'(525-557]\'','\'(518.4-558.8]\'',1
'\'(435.6-491]\'','\'(518-580.2]\'','\'(299.7-399.6]\'','\'(493-525]\'','\'(478-518.4]\'',0
'\'(324.8-380.2]\'','\'(331.4-393.6]\'','\'(599.4-699.3]\'','\'(557-589]\'','\'(558.8-599.2]\'',1
'\'(601.8-657.2]\'','\'(518-580.2]\'','\'(199.8-299.7]\'','\'(397-429]\'','\'(316.4-356.8]\'',0
'\'(546.4-601.8]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(461-493]\'','\'(437.6-478]\'',0
'\'(601.8-657.2]\'','\'(580.2-642.4]\'','\'(199.8-299.7]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(491-546.4]\'','\'(331.4-393.6]\'','\'(599.4-699.3]\'','\'(589-621]\'','\'(599.2-639.6]\'',1
'\'(546.4-601.8]\'','\'(704.6-766.8]\'','\'(299.7-399.6]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(269.4-324.8]\'','\'(455.8-518]\'','\'(599.4-699.3]\'','\'(525-557]\'','\'(558.8-599.2]\'',1
'\'(435.6-491]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(461-493]\'','\'(478-518.4]\'',0
'\'(435.6-491]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(525-557]\'','\'(518.4-558.8]\'',1
'\'(601.8-657.2]\'','\'(518-580.2]\'','\'(299.7-399.6]\'','\'(429-461]\'','\'(356.8-397.2]\'',0
'\'(435.6-491]\'','\'(393.6-455.8]\'','\'(299.7-399.6]\'','\'(589-621]\'','\'(599.2-639.6]\'',0
'\'(491-546.4]\'','\'(580.2-642.4]\'','\'(499.5-599.4]\'','\'(397-429]\'','\'(356.8-397.2]\'',1
'\'(601.8-657.2]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(546.4-601.8]\'','\'(704.6-766.8]\'','\'(299.7-399.6]\'','\'(-inf-365]\'','\'(-inf-316.4]\'',1
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(493-525]\'','\'(478-518.4]\'',1
'\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(299.7-399.6]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(435.6-491]\'','\'(518-580.2]\'','\'(299.7-399.6]\'','\'(493-525]\'','\'(478-518.4]\'',0
'\'(380.2-435.6]\'','\'(331.4-393.6]\'','\'(599.4-699.3]\'','\'(557-589]\'','\'(599.2-639.6]\'',0
'\'(491-546.4]\'','\'(642.4-704.6]\'','\'(399.6-499.5]\'','\'(365-397]\'','\'(316.4-356.8]\'',0
'\'(491-546.4]\'','\'(518-580.2]\'','\'(299.7-399.6]\'','\'(557-589]\'','\'(518.4-558.8]\'',0
'\'(435.6-491]\'','\'(518-580.2]\'','\'(599.4-699.3]\'','\'(461-493]\'','\'(437.6-478]\'',1
'\'(435.6-491]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(461-493]\'','\'(437.6-478]\'',0
'\'(324.8-380.2]\'','\'(331.4-393.6]\'','\'(599.4-699.3]\'','\'(589-621]\'','\'(599.2-639.6]\'',1
'\'(491-546.4]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(461-493]\'','\'(437.6-478]\'',1
'\'(712.6-inf)\'','\'(642.4-704.6]\'','\'(-inf-99.9]\'','\'(-inf-365]\'','\'(316.4-356.8]\'',0
'\'(435.6-491]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(525-557]\'','\'(518.4-558.8]\'',1
'\'(380.2-435.6]\'','\'(269.2-331.4]\'','\'(499.5-599.4]\'','\'(557-589]\'','\'(558.8-599.2]\'',0
'\'(601.8-657.2]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(712.6-inf)\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(429-461]\'','\'(397.2-437.6]\'',1
'\'(-inf-269.4]\'','\'(331.4-393.6]\'','\'(699.3-799.2]\'','\'(589-621]\'','\'(639.6-inf)\'',1
'\'(380.2-435.6]\'','\'(455.8-518]\'','\'(599.4-699.3]\'','\'(557-589]\'','\'(599.2-639.6]\'',1
'\'(712.6-inf)\'','\'(580.2-642.4]\'','\'(199.8-299.7]\'','\'(365-397]\'','\'(316.4-356.8]\'',0
'\'(491-546.4]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(525-557]\'','\'(518.4-558.8]\'',1
'\'(546.4-601.8]\'','\'(518-580.2]\'','\'(499.5-599.4]\'','\'(429-461]\'','\'(397.2-437.6]\'',1
'\'(380.2-435.6]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(525-557]\'','\'(518.4-558.8]\'',1
'\'(324.8-380.2]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(557-589]\'','\'(558.8-599.2]\'',0
'\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(299.7-399.6]\'','\'(429-461]\'','\'(356.8-397.2]\'',0
'\'(380.2-435.6]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(557-589]\'','\'(558.8-599.2]\'',0
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(299.7-399.6]\'','\'(557-589]\'','\'(558.8-599.2]\'',0
'\'(546.4-601.8]\'','\'(518-580.2]\'','\'(299.7-399.6]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(491-546.4]\'','\'(455.8-518]\'','\'(599.4-699.3]\'','\'(461-493]\'','\'(437.6-478]\'',0
'\'(380.2-435.6]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(525-557]\'','\'(518.4-558.8]\'',1
'\'(546.4-601.8]\'','\'(642.4-704.6]\'','\'(299.7-399.6]\'','\'(461-493]\'','\'(437.6-478]\'',0
'\'(491-546.4]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(493-525]\'','\'(478-518.4]\'',1
'\'(435.6-491]\'','\'(331.4-393.6]\'','\'(499.5-599.4]\'','\'(525-557]\'','\'(518.4-558.8]\'',1
'\'(546.4-601.8]\'','\'(455.8-518]\'','\'(299.7-399.6]\'','\'(461-493]\'','\'(437.6-478]\'',0
'\'(546.4-601.8]\'','\'(704.6-766.8]\'','\'(99.9-199.8]\'','\'(429-461]\'','\'(397.2-437.6]\'',1
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(399.6-499.5]\'','\'(525-557]\'','\'(518.4-558.8]\'',1
'\'(380.2-435.6]\'','\'(518-580.2]\'','\'(599.4-699.3]\'','\'(493-525]\'','\'(478-518.4]\'',1
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(493-525]\'','\'(478-518.4]\'',1
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(399.6-499.5]\'','\'(525-557]\'','\'(558.8-599.2]\'',1
'\'(435.6-491]\'','\'(518-580.2]\'','\'(199.8-299.7]\'','\'(525-557]\'','\'(558.8-599.2]\'',1
'\'(601.8-657.2]\'','\'(455.8-518]\'','\'(199.8-299.7]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(546.4-601.8]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(435.6-491]\'','\'(580.2-642.4]\'','\'(399.6-499.5]\'','\'(493-525]\'','\'(478-518.4]\'',1
'\'(491-546.4]\'','\'(518-580.2]\'','\'(199.8-299.7]\'','\'(525-557]\'','\'(518.4-558.8]\'',1
'\'(491-546.4]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(493-525]\'','\'(518.4-558.8]\'',0
'\'(491-546.4]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(525-557]\'','\'(558.8-599.2]\'',0
'\'(601.8-657.2]\'','\'(518-580.2]\'','\'(199.8-299.7]\'','\'(461-493]\'','\'(397.2-437.6]\'',0
'\'(491-546.4]\'','\'(455.8-518]\'','\'(599.4-699.3]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(435.6-491]\'','\'(269.2-331.4]\'','\'(499.5-599.4]\'','\'(557-589]\'','\'(599.2-639.6]\'',1
'\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(399.6-499.5]\'','\'(461-493]\'','\'(437.6-478]\'',1
'\'(491-546.4]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(525-557]\'','\'(518.4-558.8]\'',0
'\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(299.7-399.6]\'','\'(461-493]\'','\'(397.2-437.6]\'',1
'\'(491-546.4]\'','\'(580.2-642.4]\'','\'(299.7-399.6]\'','\'(461-493]\'','\'(437.6-478]\'',0
'\'(657.2-712.6]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(397-429]\'','\'(356.8-397.2]\'',1
'\'(546.4-601.8]\'','\'(642.4-704.6]\'','\'(99.9-199.8]\'','\'(493-525]\'','\'(478-518.4]\'',0
'\'(546.4-601.8]\'','\'(518-580.2]\'','\'(299.7-399.6]\'','\'(461-493]\'','\'(437.6-478]\'',0
'\'(601.8-657.2]\'','\'(518-580.2]\'','\'(199.8-299.7]\'','\'(461-493]\'','\'(437.6-478]\'',0
'\'(491-546.4]\'','\'(580.2-642.4]\'','\'(599.4-699.3]\'','\'(397-429]\'','\'(397.2-437.6]\'',0
'\'(601.8-657.2]\'','\'(580.2-642.4]\'','\'(299.7-399.6]\'','\'(429-461]\'','\'(356.8-397.2]\'',0
'\'(435.6-491]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(493-525]\'','\'(478-518.4]\'',0
'\'(435.6-491]\'','\'(331.4-393.6]\'','\'(399.6-499.5]\'','\'(557-589]\'','\'(558.8-599.2]\'',1
'\'(324.8-380.2]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(493-525]\'','\'(478-518.4]\'',1
'\'(601.8-657.2]\'','\'(580.2-642.4]\'','\'(399.6-499.5]\'','\'(429-461]\'','\'(397.2-437.6]\'',1
'\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(399.6-499.5]\'','\'(461-493]\'','\'(437.6-478]\'',1
'\'(546.4-601.8]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(435.6-491]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(429-461]\'','\'(397.2-437.6]\'',1
'\'(546.4-601.8]\'','\'(642.4-704.6]\'','\'(299.7-399.6]\'','\'(397-429]\'','\'(356.8-397.2]\'',1
'\'(324.8-380.2]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(525-557]\'','\'(518.4-558.8]\'',1
'\'(435.6-491]\'','\'(580.2-642.4]\'','\'(399.6-499.5]\'','\'(525-557]\'','\'(518.4-558.8]\'',0
'\'(491-546.4]\'','\'(642.4-704.6]\'','\'(299.7-399.6]\'','\'(493-525]\'','\'(478-518.4]\'',0
'\'(546.4-601.8]\'','\'(704.6-766.8]\'','\'(199.8-299.7]\'','\'(429-461]\'','\'(397.2-437.6]\'',1
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(299.7-399.6]\'','\'(525-557]\'','\'(558.8-599.2]\'',0
'\'(546.4-601.8]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(435.6-491]\'','\'(393.6-455.8]\'','\'(599.4-699.3]\'','\'(461-493]\'','\'(437.6-478]\'',0
'\'(435.6-491]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(557-589]\'','\'(558.8-599.2]\'',1
'\'(601.8-657.2]\'','\'(704.6-766.8]\'','\'(199.8-299.7]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(491-546.4]\'','\'(331.4-393.6]\'','\'(499.5-599.4]\'','\'(557-589]\'','\'(558.8-599.2]\'',1
'\'(380.2-435.6]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(525-557]\'','\'(518.4-558.8]\'',0
'\'(546.4-601.8]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(461-493]\'','\'(437.6-478]\'',1
'\'(435.6-491]\'','\'(518-580.2]\'','\'(599.4-699.3]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(491-546.4]\'','\'(580.2-642.4]\'','\'(399.6-499.5]\'','\'(397-429]\'','\'(397.2-437.6]\'',1
'\'(435.6-491]\'','\'(642.4-704.6]\'','\'(399.6-499.5]\'','\'(429-461]\'','\'(397.2-437.6]\'',1
'\'(435.6-491]\'','\'(518-580.2]\'','\'(499.5-599.4]\'','\'(429-461]\'','\'(437.6-478]\'',1
'\'(601.8-657.2]\'','\'(580.2-642.4]\'','\'(99.9-199.8]\'','\'(429-461]\'','\'(356.8-397.2]\'',0
'\'(380.2-435.6]\'','\'(269.2-331.4]\'','\'(599.4-699.3]\'','\'(589-621]\'','\'(599.2-639.6]\'',1
'\'(546.4-601.8]\'','\'(642.4-704.6]\'','\'(299.7-399.6]\'','\'(429-461]\'','\'(397.2-437.6]\'',1
'\'(269.4-324.8]\'','\'(269.2-331.4]\'','\'(699.3-799.2]\'','\'(589-621]\'','\'(599.2-639.6]\'',1
'\'(601.8-657.2]\'','\'(580.2-642.4]\'','\'(299.7-399.6]\'','\'(429-461]\'','\'(397.2-437.6]\'',1
'\'(491-546.4]\'','\'(518-580.2]\'','\'(499.5-599.4]\'','\'(461-493]\'','\'(397.2-437.6]\'',1
'\'(546.4-601.8]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(493-525]\'','\'(478-518.4]\'',1
'\'(601.8-657.2]\'','\'(580.2-642.4]\'','\'(299.7-399.6]\'','\'(397-429]\'','\'(356.8-397.2]\'',1
'\'(435.6-491]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(525-557]\'','\'(518.4-558.8]\'',1
'\'(601.8-657.2]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(429-461]\'','\'(397.2-437.6]\'',1
'\'(491-546.4]\'','\'(580.2-642.4]\'','\'(399.6-499.5]\'','\'(429-461]\'','\'(397.2-437.6]\'',1
'\'(435.6-491]\'','\'(331.4-393.6]\'','\'(499.5-599.4]\'','\'(525-557]\'','\'(518.4-558.8]\'',0
'\'(491-546.4]\'','\'(393.6-455.8]\'','\'(499.5-599.4]\'','\'(493-525]\'','\'(478-518.4]\'',1
'\'(546.4-601.8]\'','\'(642.4-704.6]\'','\'(399.6-499.5]\'','\'(397-429]\'','\'(356.8-397.2]\'',1
'\'(491-546.4]\'','\'(455.8-518]\'','\'(499.5-599.4]\'','\'(461-493]\'','\'(437.6-478]\'',0
'\'(546.4-601.8]\'','\'(642.4-704.6]\'','\'(399.6-499.5]\'','\'(397-429]\'','\'(356.8-397.2]\'',0
'\'(380.2-435.6]\'','\'(331.4-393.6]\'','\'(499.5-599.4]\'','\'(589-621]\'','\'(599.2-639.6]\'',0
'\'(491-546.4]\'','\'(518-580.2]\'','\'(399.6-499.5]\'','\'(525-557]\'','\'(518.4-558.8]\'',0
'\'(380.2-435.6]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(557-589]\'','\'(599.2-639.6]\'',1
'\'(324.8-380.2]\'','\'(393.6-455.8]\'','\'(699.3-799.2]\'','\'(557-589]\'','\'(558.8-599.2]\'',1
'\'(435.6-491]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(525-557]\'','\'(518.4-558.8]\'',0
'\'(435.6-491]\'','\'(518-580.2]\'','\'(299.7-399.6]\'','\'(557-589]\'','\'(558.8-599.2]\'',0
'\'(601.8-657.2]\'','\'(580.2-642.4]\'','\'(299.7-399.6]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(435.6-491]\'','\'(331.4-393.6]\'','\'(599.4-699.3]\'','\'(525-557]\'','\'(518.4-558.8]\'',0
'\'(546.4-601.8]\'','\'(455.8-518]\'','\'(399.6-499.5]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
'\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(299.7-399.6]\'','\'(461-493]\'','\'(397.2-437.6]\'',1
'\'(546.4-601.8]\'','\'(642.4-704.6]\'','\'(299.7-399.6]\'','\'(429-461]\'','\'(397.2-437.6]\'',0
