@relation './ada_train-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R46,10,16,42,40,7,32,15,27,25,44,49-weka.filters.unsupervised.attribute.Remove-V-R5,8,7,10-12'

@attribute attr39 {'\'(-inf-108.9]\'','\'(108.9-207.8]\'','\'(207.8-306.7]\'','\'(306.7-405.6]\'','\'(405.6-504.5]\'','\'(504.5-603.4]\'','\'(603.4-702.3]\'','\'(702.3-801.2]\'','\'(801.2-900.1]\'','\'(900.1-inf)\''}
@attribute attr14 {'\'(-inf-155.7]\'','\'(155.7-249.4]\'','\'(249.4-343.1]\'','\'(343.1-436.8]\'','\'(436.8-530.5]\'','\'(530.5-624.2]\'','\'(624.2-717.9]\'','\'(717.9-811.6]\'','\'(811.6-905.3]\'','\'(905.3-inf)\''}
@attribute attr31 {'\'(-inf-99.9]\'','\'(99.9-199.8]\'','\'(199.8-299.7]\'','\'(299.7-399.6]\'','\'(399.6-499.5]\'','\'(499.5-599.4]\'','\'(599.4-699.3]\'','\'(699.3-799.2]\'','\'(799.2-899.1]\'','\'(899.1-inf)\''}
@attribute attr24 {'\'(-inf-270]\'','\'(270-351]\'','\'(351-432]\'','\'(432-513]\'','\'(513-594]\'','\'(594-675]\'','\'(675-756]\'','\'(756-837]\'','\'(837-918]\'','\'(918-inf)\''}
@attribute attr43 {'\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.2-0.3]\'','\'(0.3-0.4]\'','\'(0.4-0.5]\'','\'(0.5-0.6]\'','\'(0.6-0.7]\'','\'(0.7-0.8]\'','\'(0.8-0.9]\'','\'(0.9-inf)\''}
@attribute CLASS {0,1}

@data
'\'(405.6-504.5]\'','\'(343.1-436.8]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(0.9-inf)\'',0
'\'(306.7-405.6]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(594-675]\'','\'(0.9-inf)\'',0
'\'(306.7-405.6]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(603.4-702.3]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(108.9-207.8]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(0.9-inf)\'',0
'\'(603.4-702.3]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(513-594]\'','\'(0.9-inf)\'',1
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(-inf-0.1]\'',0
'\'(207.8-306.7]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(0.9-inf)\'',1
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(513-594]\'','\'(0.9-inf)\'',0
'\'(306.7-405.6]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(0.9-inf)\'',1
'\'(504.5-603.4]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(504.5-603.4]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(594-675]\'','\'(0.9-inf)\'',1
'\'(306.7-405.6]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(513-594]\'','\'(-inf-0.1]\'',1
'\'(405.6-504.5]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(0.9-inf)\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(756-837]\'','\'(-inf-0.1]\'',0
'\'(504.5-603.4]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(0.9-inf)\'',1
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(0.9-inf)\'',0
'\'(306.7-405.6]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(675-756]\'','\'(0.9-inf)\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(108.9-207.8]\'','\'(343.1-436.8]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(0.9-inf)\'',1
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(0.9-inf)\'',1
'\'(306.7-405.6]\'','\'(624.2-717.9]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(108.9-207.8]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(0.9-inf)\'',0
'\'(108.9-207.8]\'','\'(436.8-530.5]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(207.8-306.7]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(0.9-inf)\'',0
'\'(207.8-306.7]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(504.5-603.4]\'','\'(436.8-530.5]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(-inf-0.1]\'',0
'\'(207.8-306.7]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(343.1-436.8]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(0.9-inf)\'',0
'\'(405.6-504.5]\'','\'(624.2-717.9]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(717.9-811.6]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(-inf-0.1]\'',0
'\'(504.5-603.4]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(0.9-inf)\'',1
'\'(504.5-603.4]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(0.9-inf)\'',1
'\'(405.6-504.5]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(513-594]\'','\'(-inf-0.1]\'',0
'\'(405.6-504.5]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(504.5-603.4]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(0.9-inf)\'',1
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(603.4-702.3]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(0.9-inf)\'',1
'\'(306.7-405.6]\'','\'(436.8-530.5]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(0.9-inf)\'',1
'\'(306.7-405.6]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(207.8-306.7]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(504.5-603.4]\'','\'(905.3-inf)\'','\'(-inf-99.9]\'','\'(513-594]\'','\'(0.9-inf)\'',1
'\'(108.9-207.8]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(0.9-inf)\'',0
'\'(900.1-inf)\'','\'(717.9-811.6]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(0.9-inf)\'',0
'\'(207.8-306.7]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(0.9-inf)\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(207.8-306.7]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(801.2-900.1]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(0.9-inf)\'',0
'\'(306.7-405.6]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(-inf-0.1]\'',0
'\'(504.5-603.4]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(513-594]\'','\'(0.9-inf)\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(0.9-inf)\'',1
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(-inf-108.9]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(513-594]\'','\'(0.9-inf)\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(0.9-inf)\'',0
'\'(207.8-306.7]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(-inf-0.1]\'',0
'\'(405.6-504.5]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(594-675]\'','\'(-inf-0.1]\'',0
'\'(702.3-801.2]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(594-675]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(436.8-530.5]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(0.9-inf)\'',0
'\'(504.5-603.4]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(0.9-inf)\'',1
'\'(405.6-504.5]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(0.9-inf)\'',1
'\'(207.8-306.7]\'','\'(436.8-530.5]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(0.9-inf)\'',0
'\'(306.7-405.6]\'','\'(905.3-inf)\'','\'(99.9-199.8]\'','\'(513-594]\'','\'(-inf-0.1]\'',1
'\'(108.9-207.8]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(-inf-0.1]\'',0
'\'(207.8-306.7]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(0.9-inf)\'',0
'\'(306.7-405.6]\'','\'(343.1-436.8]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(-inf-155.7]\'','\'(-inf-99.9]\'','\'(675-756]\'','\'(-inf-0.1]\'',0
'\'(405.6-504.5]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(-inf-0.1]\'',0
'\'(405.6-504.5]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(0.9-inf)\'',0
'\'(108.9-207.8]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(405.6-504.5]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(513-594]\'','\'(0.9-inf)\'',1
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(513-594]\'','\'(-inf-0.1]\'',0
'\'(207.8-306.7]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(0.9-inf)\'',0
'\'(306.7-405.6]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(513-594]\'','\'(0.9-inf)\'',1
'\'(207.8-306.7]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(702.3-801.2]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(0.9-inf)\'',0
'\'(504.5-603.4]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(0.9-inf)\'',0
'\'(504.5-603.4]\'','\'(905.3-inf)\'','\'(899.1-inf)\'','\'(432-513]\'','\'(0.9-inf)\'',1
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(0.9-inf)\'',0
'\'(108.9-207.8]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(513-594]\'','\'(-inf-0.1]\'',0
'\'(504.5-603.4]\'','\'(624.2-717.9]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(108.9-207.8]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(0.9-inf)\'',1
'\'(702.3-801.2]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(0.9-inf)\'',0
'\'(405.6-504.5]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(0.9-inf)\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(108.9-207.8]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(675-756]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(905.3-inf)\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(0.9-inf)\'',1
'\'(306.7-405.6]\'','\'(155.7-249.4]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(513-594]\'','\'(0.9-inf)\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(603.4-702.3]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(0.9-inf)\'',1
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(436.8-530.5]\'','\'(-inf-99.9]\'','\'(675-756]\'','\'(0.9-inf)\'',0
'\'(504.5-603.4]\'','\'(249.4-343.1]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(0.9-inf)\'',1
'\'(306.7-405.6]\'','\'(624.2-717.9]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(0.9-inf)\'',1
'\'(504.5-603.4]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(0.9-inf)\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(513-594]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(624.2-717.9]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(0.9-inf)\'',0
'\'(108.9-207.8]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(-inf-0.1]\'',0
'\'(405.6-504.5]\'','\'(155.7-249.4]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(0.9-inf)\'',0
'\'(306.7-405.6]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(-inf-0.1]\'',0
'\'(207.8-306.7]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(594-675]\'','\'(0.9-inf)\'',0
'\'(504.5-603.4]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(343.1-436.8]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(900.1-inf)\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(-inf-0.1]\'',1
'\'(306.7-405.6]\'','\'(436.8-530.5]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(594-675]\'','\'(0.9-inf)\'',1
'\'(207.8-306.7]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(0.9-inf)\'',0
'\'(207.8-306.7]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(405.6-504.5]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(624.2-717.9]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(108.9-207.8]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(207.8-306.7]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(0.9-inf)\'',0
'\'(504.5-603.4]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(0.9-inf)\'',0
'\'(108.9-207.8]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(603.4-702.3]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(0.9-inf)\'',1
'\'(504.5-603.4]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(0.9-inf)\'',1
'\'(306.7-405.6]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(504.5-603.4]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(0.9-inf)\'',1
'\'(306.7-405.6]\'','\'(624.2-717.9]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(594-675]\'','\'(0.9-inf)\'',1
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(513-594]\'','\'(0.9-inf)\'',0
'\'(306.7-405.6]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(0.9-inf)\'',1
'\'(207.8-306.7]\'','\'(436.8-530.5]\'','\'(-inf-99.9]\'','\'(513-594]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(0.9-inf)\'',0
'\'(306.7-405.6]\'','\'(436.8-530.5]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(-inf-0.1]\'',0
'\'(405.6-504.5]\'','\'(624.2-717.9]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(436.8-530.5]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(207.8-306.7]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(504.5-603.4]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(513-594]\'','\'(0.9-inf)\'',1
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(513-594]\'','\'(-inf-0.1]\'',0
'\'(504.5-603.4]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(594-675]\'','\'(-inf-0.1]\'',0
'\'(603.4-702.3]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(603.4-702.3]\'','\'(-inf-155.7]\'','\'(-inf-99.9]\'','\'(675-756]\'','\'(0.9-inf)\'',1
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(0.9-inf)\'',1
'\'(504.5-603.4]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(594-675]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(343.1-436.8]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(0.9-inf)\'',0
'\'(306.7-405.6]\'','\'(717.9-811.6]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(249.4-343.1]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(504.5-603.4]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(513-594]\'','\'(0.9-inf)\'',1
'\'(108.9-207.8]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(207.8-306.7]\'','\'(343.1-436.8]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(0.9-inf)\'',0
'\'(306.7-405.6]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
'\'(504.5-603.4]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(-inf-0.1]\'',1
'\'(306.7-405.6]\'','\'(717.9-811.6]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(811.6-905.3]\'','\'(99.9-199.8]\'','\'(513-594]\'','\'(0.9-inf)\'',1
'\'(801.2-900.1]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(513-594]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(-inf-0.1]\'',0
'\'(603.4-702.3]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(0.9-inf)\'',1
'\'(306.7-405.6]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(0.9-inf)\'',1
'\'(603.4-702.3]\'','\'(717.9-811.6]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(0.9-inf)\'',1
'\'(306.7-405.6]\'','\'(717.9-811.6]\'','\'(-inf-99.9]\'','\'(432-513]\'','\'(-inf-0.1]\'',1
'\'(603.4-702.3]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(351-432]\'','\'(-inf-0.1]\'',0
'\'(306.7-405.6]\'','\'(811.6-905.3]\'','\'(-inf-99.9]\'','\'(270-351]\'','\'(-inf-0.1]\'',0
'\'(504.5-603.4]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(594-675]\'','\'(0.9-inf)\'',0
'\'(207.8-306.7]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(594-675]\'','\'(0.9-inf)\'',0
'\'(306.7-405.6]\'','\'(530.5-624.2]\'','\'(-inf-99.9]\'','\'(-inf-270]\'','\'(-inf-0.1]\'',0
