@relation 'spambase-weka.filters.supervised.attribute.Discretize-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R37,36,34,33,32,31,30,29,28,27,26,25,23,22,21,19,18,17,16,15,13,12,11,10,9,8,7,6,5,4,58'

@attribute word_freq_1999 {'\'(-inf-0.105]\'','\'(0.105-inf)\''}
@attribute word_freq_technology {'\'(-inf-0.085]\'','\'(0.085-1.625]\'','\'(1.625-inf)\''}
@attribute word_freq_415 {'\'(-inf-0.195]\'','\'(0.195-inf)\''}
@attribute word_freq_data {'\'(-inf-0.085]\'','\'(0.085-0.555]\'','\'(0.555-inf)\''}
@attribute word_freq_857 {'\'(-inf-0.045]\'','\'(0.045-inf)\''}
@attribute word_freq_telnet {'\'(-inf-0.045]\'','\'(0.045-inf)\''}
@attribute word_freq_labs {'\'(-inf-0.125]\'','\'(0.125-inf)\''}
@attribute word_freq_lab {'\'(-inf-0.125]\'','\'(0.125-inf)\''}
@attribute word_freq_650 {'\'(-inf-0.01]\'','\'(0.01-inf)\''}
@attribute word_freq_george {'\'(-inf-0.005]\'','\'(0.005-0.44]\'','\'(0.44-inf)\''}
@attribute word_freq_hpl {'\'(-inf-0.12]\'','\'(0.12-inf)\''}
@attribute word_freq_hp {'\'(-inf-0.12]\'','\'(0.12-1.495]\'','\'(1.495-inf)\''}
@attribute word_freq_000 {'\'(-inf-0.125]\'','\'(0.125-0.26]\'','\'(0.26-inf)\''}
@attribute word_freq_font {'\'(-inf-0.115]\'','\'(0.115-inf)\''}
@attribute word_freq_your {'\'(-inf-0.405]\'','\'(0.405-0.915]\'','\'(0.915-6.6]\'','\'(6.6-inf)\''}
@attribute word_freq_you {'\'(-inf-0.115]\'','\'(0.115-0.805]\'','\'(0.805-1.785]\'','\'(1.785-7.205]\'','\'(7.205-inf)\''}
@attribute word_freq_email {'\'(-inf-0.015]\'','\'(0.015-inf)\''}
@attribute word_freq_business {'\'(-inf-0.065]\'','\'(0.065-0.94]\'','\'(0.94-inf)\''}
@attribute word_freq_free {'\'(-inf-0.095]\'','\'(0.095-inf)\''}
@attribute word_freq_addresses {'\'(-inf-0.025]\'','\'(0.025-inf)\''}
@attribute word_freq_people {'\'(-inf-0.105]\'','\'(0.105-inf)\''}
@attribute word_freq_will {'\'(-inf-0.245]\'','\'(0.245-0.985]\'','\'(0.985-2.665]\'','\'(2.665-inf)\''}
@attribute word_freq_receive {'\'(-inf-0.045]\'','\'(0.045-1.825]\'','\'(1.825-2.03]\'','\'(2.03-inf)\''}
@attribute word_freq_mail {'\'(-inf-0.045]\'','\'(0.045-1.955]\'','\'(1.955-inf)\''}
@attribute word_freq_order {'\'(-inf-0.045]\'','\'(0.045-inf)\''}
@attribute word_freq_internet {'\'(-inf-0.015]\'','\'(0.015-inf)\''}
@attribute word_freq_remove {'\'(-inf-0.01]\'','\'(0.01-inf)\''}
@attribute word_freq_over {'\'(-inf-0.075]\'','\'(0.075-0.265]\'','\'(0.265-inf)\''}
@attribute word_freq_our {'\'(-inf-0.01]\'','\'(0.01-0.345]\'','\'(0.345-inf)\''}
@attribute word_freq_3d {'\'(-inf-0.155]\'','\'(0.155-inf)\''}
@attribute class {0,1}

@data
'\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(0.26-inf)\'','\'(-inf-0.115]\'','\'(0.405-0.915]\'','\'(1.785-7.205]\'','\'(-inf-0.015]\'','\'(0.065-0.94]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(0.045-1.955]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(0.01-inf)\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(0.26-inf)\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(0.805-1.785]\'','\'(0.015-inf)\'','\'(0.065-0.94]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(0.105-inf)\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(0.045-inf)\'','\'(-inf-0.015]\'','\'(0.01-inf)\'','\'(0.075-0.265]\'','\'(0.345-inf)\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(0.26-inf)\'','\'(-inf-0.115]\'','\'(0.405-0.915]\'','\'(1.785-7.205]\'','\'(-inf-0.015]\'','\'(0.065-0.94]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(0.045-1.955]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(0.01-inf)\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(-inf-0.405]\'','\'(-inf-0.115]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.01]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(1.785-7.205]\'','\'(-inf-0.015]\'','\'(0.94-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'','\'(0.985-2.665]\'','\'(0.045-1.825]\'','\'(0.045-1.955]\'','\'(0.045-inf)\'','\'(0.015-inf)\'','\'(0.01-inf)\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(0.26-inf)\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(1.785-7.205]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'','\'(0.985-2.665]\'','\'(-inf-0.045]\'','\'(0.045-1.955]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.01]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(0.26-inf)\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(1.785-7.205]\'','\'(-inf-0.015]\'','\'(0.065-0.94]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(0.105-inf)\'','\'(0.245-0.985]\'','\'(0.045-1.825]\'','\'(0.045-1.955]\'','\'(0.045-inf)\'','\'(0.015-inf)\'','\'(0.01-inf)\'','\'(0.075-0.265]\'','\'(0.01-0.345]\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(-inf-0.405]\'','\'(-inf-0.115]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(0.01-inf)\'','\'(0.265-inf)\'','\'(0.345-inf)\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(0.26-inf)\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(1.785-7.205]\'','\'(-inf-0.015]\'','\'(0.065-0.94]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(0.01-inf)\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(1.785-7.205]\'','\'(0.015-inf)\'','\'(-inf-0.065]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.01]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(1.785-7.205]\'','\'(-inf-0.015]\'','\'(0.94-inf)\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(0.105-inf)\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(0.01-inf)\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(1.785-7.205]\'','\'(-inf-0.015]\'','\'(0.94-inf)\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(0.105-inf)\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(0.01-inf)\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.155]\'',1
'\'(0.105-inf)\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(0.26-inf)\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(1.785-7.205]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'','\'(0.985-2.665]\'','\'(0.045-1.825]\'','\'(0.045-1.955]\'','\'(0.045-inf)\'','\'(0.015-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(0.125-0.26]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(1.785-7.205]\'','\'(0.015-inf)\'','\'(0.94-inf)\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'','\'(0.985-2.665]\'','\'(0.045-1.825]\'','\'(0.045-1.955]\'','\'(0.045-inf)\'','\'(0.015-inf)\'','\'(-inf-0.01]\'','\'(0.265-inf)\'','\'(0.01-0.345]\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(0.085-1.625]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(1.785-7.205]\'','\'(0.015-inf)\'','\'(0.065-0.94]\'','\'(-inf-0.095]\'','\'(0.025-inf)\'','\'(0.105-inf)\'','\'(0.245-0.985]\'','\'(0.045-1.825]\'','\'(0.045-1.955]\'','\'(0.045-inf)\'','\'(0.015-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.075]\'','\'(0.01-0.345]\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(1.785-7.205]\'','\'(-inf-0.015]\'','\'(0.94-inf)\'','\'(0.095-inf)\'','\'(0.025-inf)\'','\'(0.105-inf)\'','\'(0.245-0.985]\'','\'(0.045-1.825]\'','\'(0.045-1.955]\'','\'(-inf-0.045]\'','\'(0.015-inf)\'','\'(0.01-inf)\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(0.26-inf)\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(1.785-7.205]\'','\'(-inf-0.015]\'','\'(0.065-0.94]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(0.105-inf)\'','\'(0.245-0.985]\'','\'(0.045-1.825]\'','\'(0.045-1.955]\'','\'(0.045-inf)\'','\'(0.015-inf)\'','\'(0.01-inf)\'','\'(0.075-0.265]\'','\'(0.01-0.345]\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(1.785-7.205]\'','\'(0.015-inf)\'','\'(0.065-0.94]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(0.105-inf)\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.01]\'','\'(0.265-inf)\'','\'(0.345-inf)\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(-inf-0.405]\'','\'(-inf-0.115]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(0.01-inf)\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(-inf-0.405]\'','\'(-inf-0.115]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(0.01-inf)\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(-inf-0.405]\'','\'(-inf-0.115]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(0.01-inf)\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(0.085-1.625]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(0.26-inf)\'','\'(-inf-0.115]\'','\'(0.405-0.915]\'','\'(0.805-1.785]\'','\'(0.015-inf)\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'','\'(0.245-0.985]\'','\'(0.045-1.825]\'','\'(0.045-1.955]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(0.01-inf)\'','\'(0.075-0.265]\'','\'(0.01-0.345]\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(0.26-inf)\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(1.785-7.205]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(0.095-inf)\'','\'(0.025-inf)\'','\'(-inf-0.105]\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(0.045-1.955]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(0.01-inf)\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.155]\'',1
'\'(0.105-inf)\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(-inf-0.405]\'','\'(1.785-7.205]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'','\'(0.245-0.985]\'','\'(0.045-1.825]\'','\'(0.045-1.955]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.01]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',1
'\'(0.105-inf)\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(-inf-0.115]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(0.015-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(0.085-1.625]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(1.785-7.205]\'','\'(0.015-inf)\'','\'(0.065-0.94]\'','\'(-inf-0.095]\'','\'(0.025-inf)\'','\'(0.105-inf)\'','\'(0.245-0.985]\'','\'(0.045-1.825]\'','\'(0.045-1.955]\'','\'(0.045-inf)\'','\'(0.015-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.075]\'','\'(0.01-0.345]\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(1.785-7.205]\'','\'(-inf-0.015]\'','\'(0.94-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'','\'(0.985-2.665]\'','\'(0.045-1.825]\'','\'(0.045-1.955]\'','\'(0.045-inf)\'','\'(0.015-inf)\'','\'(0.01-inf)\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(0.125-0.26]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(0.805-1.785]\'','\'(-inf-0.015]\'','\'(0.94-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'','\'(0.985-2.665]\'','\'(0.045-1.825]\'','\'(0.045-1.955]\'','\'(0.045-inf)\'','\'(0.015-inf)\'','\'(0.01-inf)\'','\'(0.265-inf)\'','\'(0.01-0.345]\'','\'(-inf-0.155]\'',1
'\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.12]\'','\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.115]\'','\'(0.915-6.6]\'','\'(1.785-7.205]\'','\'(0.015-inf)\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(0.105-inf)\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(0.01-inf)\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.155]\'',1
