@relation 'spambase-weka.filters.supervised.attribute.Discretize-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R18,10,20,11,8,6,3,24,17,23,27,5,7,25,21,53,16,52,56,58'

@attribute word_freq_email {'\'(-inf-0.015]\'','\'(0.015-inf)\''}
@attribute word_freq_mail {'\'(-inf-0.045]\'','\'(0.045-1.955]\'','\'(1.955-inf)\''}
@attribute word_freq_credit {'\'(-inf-0.075]\'','\'(0.075-inf)\''}
@attribute word_freq_receive {'\'(-inf-0.045]\'','\'(0.045-1.825]\'','\'(1.825-2.03]\'','\'(2.03-inf)\''}
@attribute word_freq_internet {'\'(-inf-0.015]\'','\'(0.015-inf)\''}
@attribute word_freq_over {'\'(-inf-0.075]\'','\'(0.075-0.265]\'','\'(0.265-inf)\''}
@attribute word_freq_all {'\'(-inf-0.235]\'','\'(0.235-1.93]\'','\'(1.93-inf)\''}
@attribute word_freq_money {'\'(-inf-0.01]\'','\'(0.01-inf)\''}
@attribute word_freq_business {'\'(-inf-0.065]\'','\'(0.065-0.94]\'','\'(0.94-inf)\''}
@attribute word_freq_000 {'\'(-inf-0.125]\'','\'(0.125-0.26]\'','\'(0.26-inf)\''}
@attribute word_freq_george {'\'(-inf-0.005]\'','\'(0.005-0.44]\'','\'(0.44-inf)\''}
@attribute word_freq_our {'\'(-inf-0.01]\'','\'(0.01-0.345]\'','\'(0.345-inf)\''}
@attribute word_freq_remove {'\'(-inf-0.01]\'','\'(0.01-inf)\''}
@attribute word_freq_hp {'\'(-inf-0.12]\'','\'(0.12-1.495]\'','\'(1.495-inf)\''}
@attribute word_freq_your {'\'(-inf-0.405]\'','\'(0.405-0.915]\'','\'(0.915-6.6]\'','\'(6.6-inf)\''}
@attribute char_freq_$ {'\'(-inf-0.0125]\'','\'(0.0125-0.0555]\'','\'(0.0555-0.1475]\'','\'(0.1475-inf)\''}
@attribute word_freq_free {'\'(-inf-0.095]\'','\'(0.095-inf)\''}
@attribute char_freq_! {'\'(-inf-0.005]\'','\'(0.005-0.011]\'','\'(0.011-0.0795]\'','\'(0.0795-0.3775]\'','\'(0.3775-inf)\''}
@attribute capital_run_length_longest {'\'(-inf-5.5]\'','\'(5.5-9.5]\'','\'(9.5-18.5]\'','\'(18.5-55.5]\'','\'(55.5-251.5]\'','\'(251.5-inf)\''}
@attribute class {0,1}

@data
'\'(0.015-inf)\'','\'(0.045-1.955]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.235-1.93]\'','\'(0.01-inf)\'','\'(-inf-0.065]\'','\'(0.26-inf)\'','\'(-inf-0.005]\'','\'(0.345-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.0555-0.1475]\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(9.5-18.5]\'',1
'\'(-inf-0.015]\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.235-1.93]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(0.345-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.0125]\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(5.5-9.5]\'',1
'\'(0.015-inf)\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(0.045-1.825]\'','\'(0.015-inf)\'','\'(-inf-0.075]\'','\'(0.235-1.93]\'','\'(-inf-0.01]\'','\'(0.94-inf)\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(0.01-0.345]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(5.5-9.5]\'',1
'\'(-inf-0.015]\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.235]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(18.5-55.5]\'',1
'\'(-inf-0.015]\'','\'(0.045-1.955]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(0.075-0.265]\'','\'(0.235-1.93]\'','\'(0.01-inf)\'','\'(0.065-0.94]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(0.345-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.405-0.915]\'','\'(0.0555-0.1475]\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(55.5-251.5]\'',1
'\'(-inf-0.015]\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(0.015-inf)\'','\'(-inf-0.075]\'','\'(0.235-1.93]\'','\'(0.01-inf)\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(0.345-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.0555-0.1475]\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(9.5-18.5]\'',1
'\'(-inf-0.015]\'','\'(0.045-1.955]\'','\'(-inf-0.075]\'','\'(0.045-1.825]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.235]\'','\'(-inf-0.01]\'','\'(0.065-0.94]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(0.01-0.345]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(0.0125-0.0555]\'','\'(0.095-inf)\'','\'(0.011-0.0795]\'','\'(55.5-251.5]\'',1
'\'(0.015-inf)\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(0.015-inf)\'','\'(-inf-0.075]\'','\'(-inf-0.235]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(0.345-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(0.1475-inf)\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(18.5-55.5]\'',1
'\'(0.015-inf)\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(0.265-inf)\'','\'(0.235-1.93]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(0.01-0.345]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.405-0.915]\'','\'(-inf-0.0125]\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(9.5-18.5]\'',1
'\'(0.015-inf)\'','\'(0.045-1.955]\'','\'(0.075-inf)\'','\'(0.045-1.825]\'','\'(0.015-inf)\'','\'(0.265-inf)\'','\'(0.235-1.93]\'','\'(0.01-inf)\'','\'(0.065-0.94]\'','\'(0.26-inf)\'','\'(-inf-0.005]\'','\'(0.345-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.405-0.915]\'','\'(0.0555-0.1475]\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(251.5-inf)\'',1
'\'(0.015-inf)\'','\'(0.045-1.955]\'','\'(0.075-inf)\'','\'(0.045-1.825]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.235-1.93]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(0.01-0.345]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.405-0.915]\'','\'(-inf-0.0125]\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(55.5-251.5]\'',1
'\'(-inf-0.015]\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.235-1.93]\'','\'(-inf-0.01]\'','\'(0.065-0.94]\'','\'(0.26-inf)\'','\'(-inf-0.005]\'','\'(0.345-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.1475-inf)\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(55.5-251.5]\'',1
'\'(0.015-inf)\'','\'(0.045-1.955]\'','\'(0.075-inf)\'','\'(0.045-1.825]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.235-1.93]\'','\'(0.01-inf)\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.1475-inf)\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(55.5-251.5]\'',1
'\'(-inf-0.015]\'','\'(-inf-0.045]\'','\'(0.075-inf)\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.235]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(0.125-0.26]\'','\'(-inf-0.005]\'','\'(0.01-0.345]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.0555-0.1475]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(55.5-251.5]\'',1
'\'(-inf-0.015]\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.235-1.93]\'','\'(-inf-0.01]\'','\'(0.065-0.94]\'','\'(0.26-inf)\'','\'(-inf-0.005]\'','\'(0.345-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.1475-inf)\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(18.5-55.5]\'',1
'\'(0.015-inf)\'','\'(0.045-1.955]\'','\'(0.075-inf)\'','\'(0.045-1.825]\'','\'(0.015-inf)\'','\'(0.075-0.265]\'','\'(0.235-1.93]\'','\'(0.01-inf)\'','\'(0.94-inf)\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(0.01-0.345]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.0125-0.0555]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(55.5-251.5]\'',1
'\'(-inf-0.015]\'','\'(-inf-0.045]\'','\'(0.075-inf)\'','\'(0.045-1.825]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.235]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(0.125-0.26]\'','\'(-inf-0.005]\'','\'(0.01-0.345]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.0555-0.1475]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(18.5-55.5]\'',1
'\'(-inf-0.015]\'','\'(-inf-0.045]\'','\'(0.075-inf)\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.235]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(0.125-0.26]\'','\'(-inf-0.005]\'','\'(0.01-0.345]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.0555-0.1475]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(18.5-55.5]\'',1
'\'(0.015-inf)\'','\'(0.045-1.955]\'','\'(-inf-0.075]\'','\'(0.045-1.825]\'','\'(0.015-inf)\'','\'(-inf-0.075]\'','\'(0.235-1.93]\'','\'(0.01-inf)\'','\'(0.065-0.94]\'','\'(0.26-inf)\'','\'(-inf-0.005]\'','\'(0.01-0.345]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.1475-inf)\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(251.5-inf)\'',1
'\'(0.015-inf)\'','\'(0.045-1.955]\'','\'(0.075-inf)\'','\'(-inf-0.045]\'','\'(0.015-inf)\'','\'(0.265-inf)\'','\'(-inf-0.235]\'','\'(-inf-0.01]\'','\'(0.94-inf)\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.1475-inf)\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(55.5-251.5]\'',1
'\'(-inf-0.015]\'','\'(0.045-1.955]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.235-1.93]\'','\'(0.01-inf)\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(0.01-0.345]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.1475-inf)\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(55.5-251.5]\'',1
'\'(-inf-0.015]\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.235-1.93]\'','\'(-inf-0.01]\'','\'(0.94-inf)\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(0.345-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.1475-inf)\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(55.5-251.5]\'',1
'\'(-inf-0.015]\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.235-1.93]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(0.345-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(-inf-0.0125]\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(5.5-9.5]\'',1
'\'(0.015-inf)\'','\'(0.045-1.955]\'','\'(-inf-0.075]\'','\'(0.045-1.825]\'','\'(0.015-inf)\'','\'(0.075-0.265]\'','\'(0.235-1.93]\'','\'(0.01-inf)\'','\'(0.065-0.94]\'','\'(0.26-inf)\'','\'(-inf-0.005]\'','\'(0.01-0.345]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.1475-inf)\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(55.5-251.5]\'',1
'\'(-inf-0.015]\'','\'(0.045-1.955]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.235-1.93]\'','\'(0.01-inf)\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(0.01-0.345]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.1475-inf)\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(55.5-251.5]\'',1
'\'(-inf-0.015]\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.235-1.93]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(-inf-0.0125]\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(9.5-18.5]\'',1
'\'(-inf-0.015]\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.235-1.93]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(0.345-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.0125]\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(-inf-5.5]\'',1
'\'(0.015-inf)\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(0.045-1.825]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(1.93-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(0.345-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.0125]\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(18.5-55.5]\'',1
'\'(-inf-0.015]\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(0.265-inf)\'','\'(0.235-1.93]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(0.345-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.0125]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(9.5-18.5]\'',1
'\'(0.015-inf)\'','\'(0.045-1.955]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(0.015-inf)\'','\'(-inf-0.075]\'','\'(0.235-1.93]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(0.26-inf)\'','\'(-inf-0.005]\'','\'(0.345-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.1475-inf)\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(18.5-55.5]\'',1
'\'(-inf-0.015]\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.235-1.93]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(-inf-0.0125]\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(-inf-5.5]\'',1
'\'(0.015-inf)\'','\'(0.045-1.955]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(0.015-inf)\'','\'(-inf-0.075]\'','\'(0.235-1.93]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(0.26-inf)\'','\'(-inf-0.005]\'','\'(0.345-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.1475-inf)\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(18.5-55.5]\'',1
'\'(0.015-inf)\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(0.265-inf)\'','\'(0.235-1.93]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(0.345-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.0125]\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(55.5-251.5]\'',1
'\'(-inf-0.015]\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.235]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-5.5]\'',1
'\'(-inf-0.015]\'','\'(0.045-1.955]\'','\'(-inf-0.075]\'','\'(0.045-1.825]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.235-1.93]\'','\'(0.01-inf)\'','\'(0.065-0.94]\'','\'(0.26-inf)\'','\'(-inf-0.005]\'','\'(0.345-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.1475-inf)\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(18.5-55.5]\'',1
'\'(-inf-0.015]\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.235-1.93]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(0.345-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(18.5-55.5]\'',1
'\'(0.015-inf)\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(0.045-1.825]\'','\'(-inf-0.015]\'','\'(0.075-0.265]\'','\'(0.235-1.93]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(0.345-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(0.0555-0.1475]\'','\'(0.095-inf)\'','\'(0.011-0.0795]\'','\'(9.5-18.5]\'',1
'\'(-inf-0.015]\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.235]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(0.345-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(5.5-9.5]\'',1
'\'(-inf-0.015]\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(0.265-inf)\'','\'(-inf-0.235]\'','\'(0.01-inf)\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.1475-inf)\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(9.5-18.5]\'',1
'\'(-inf-0.015]\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(0.015-inf)\'','\'(-inf-0.075]\'','\'(-inf-0.235]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(0.26-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(0.1475-inf)\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(9.5-18.5]\'',1
'\'(-inf-0.015]\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.235-1.93]\'','\'(-inf-0.01]\'','\'(0.94-inf)\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(-inf-5.5]\'',1
'\'(0.015-inf)\'','\'(1.955-inf)\'','\'(0.075-inf)\'','\'(0.045-1.825]\'','\'(0.015-inf)\'','\'(0.075-0.265]\'','\'(-inf-0.235]\'','\'(0.01-inf)\'','\'(0.065-0.94]\'','\'(0.26-inf)\'','\'(-inf-0.005]\'','\'(0.01-0.345]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.0555-0.1475]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(251.5-inf)\'',1
'\'(-inf-0.015]\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.235]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(0.1475-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(9.5-18.5]\'',1
'\'(0.015-inf)\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(0.015-inf)\'','\'(-inf-0.075]\'','\'(0.235-1.93]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(18.5-55.5]\'',1
'\'(0.015-inf)\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.235-1.93]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(0.01-0.345]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.0125]\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(55.5-251.5]\'',1
'\'(-inf-0.015]\'','\'(-inf-0.045]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.235]\'','\'(-inf-0.01]\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(0.01-0.345]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.405-0.915]\'','\'(-inf-0.0125]\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(55.5-251.5]\'',1
'\'(-inf-0.015]\'','\'(0.045-1.955]\'','\'(-inf-0.075]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.235-1.93]\'','\'(0.01-inf)\'','\'(-inf-0.065]\'','\'(-inf-0.125]\'','\'(-inf-0.005]\'','\'(0.01-0.345]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.1475-inf)\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(55.5-251.5]\'',1
