@relation './madelon_sorted-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R289,483,499,489,487,497-498,495,492,501-weka.filters.unsupervised.attribute.Remove-V-R3,8,6,9,5,10'

@attribute feature-493 {'\'(-inf-209]\'','\'(209-288]\'','\'(288-367]\'','\'(367-446]\'','\'(446-525]\'','\'(525-604]\'','\'(604-683]\'','\'(683-762]\'','\'(762-841]\'','\'(841-inf)\''}
@attribute feature-64 {'\'(-inf-269.4]\'','\'(269.4-324.8]\'','\'(324.8-380.2]\'','\'(380.2-435.6]\'','\'(435.6-491]\'','\'(491-546.4]\'','\'(546.4-601.8]\'','\'(601.8-657.2]\'','\'(657.2-712.6]\'','\'(712.6-inf)\''}
@attribute feature-338 {'\'(-inf-269.2]\'','\'(269.2-331.4]\'','\'(331.4-393.6]\'','\'(393.6-455.8]\'','\'(455.8-518]\'','\'(518-580.2]\'','\'(580.2-642.4]\'','\'(642.4-704.6]\'','\'(704.6-766.8]\'','\'(766.8-inf)\''}
@attribute feature-475 {'\'(-inf-316.4]\'','\'(316.4-356.8]\'','\'(356.8-397.2]\'','\'(397.2-437.6]\'','\'(437.6-478]\'','\'(478-518.4]\'','\'(518.4-558.8]\'','\'(558.8-599.2]\'','\'(599.2-639.6]\'','\'(639.6-inf)\''}
@attribute feature-472 {'\'(-inf-374.4]\'','\'(374.4-401.8]\'','\'(401.8-429.2]\'','\'(429.2-456.6]\'','\'(456.6-484]\'','\'(484-511.4]\'','\'(511.4-538.8]\'','\'(538.8-566.2]\'','\'(566.2-593.6]\'','\'(593.6-inf)\''}
@attribute CLASS {0,1}

@data
'\'(683-762]\'','\'(546.4-601.8]\'','\'(455.8-518]\'','\'(356.8-397.2]\'','\'(456.6-484]\'',0
'\'(604-683]\'','\'(435.6-491]\'','\'(393.6-455.8]\'','\'(437.6-478]\'','\'(456.6-484]\'',0
'\'(525-604]\'','\'(491-546.4]\'','\'(455.8-518]\'','\'(437.6-478]\'','\'(484-511.4]\'',0
'\'(446-525]\'','\'(380.2-435.6]\'','\'(455.8-518]\'','\'(478-518.4]\'','\'(484-511.4]\'',1
'\'(446-525]\'','\'(546.4-601.8]\'','\'(455.8-518]\'','\'(397.2-437.6]\'','\'(429.2-456.6]\'',0
'\'(604-683]\'','\'(435.6-491]\'','\'(518-580.2]\'','\'(437.6-478]\'','\'(538.8-566.2]\'',0
'\'(367-446]\'','\'(435.6-491]\'','\'(518-580.2]\'','\'(518.4-558.8]\'','\'(484-511.4]\'',1
'\'(525-604]\'','\'(546.4-601.8]\'','\'(393.6-455.8]\'','\'(437.6-478]\'','\'(429.2-456.6]\'',0
'\'(683-762]\'','\'(491-546.4]\'','\'(331.4-393.6]\'','\'(437.6-478]\'','\'(429.2-456.6]\'',0
'\'(367-446]\'','\'(491-546.4]\'','\'(518-580.2]\'','\'(478-518.4]\'','\'(484-511.4]\'',0
'\'(604-683]\'','\'(546.4-601.8]\'','\'(518-580.2]\'','\'(356.8-397.2]\'','\'(511.4-538.8]\'',0
'\'(288-367]\'','\'(657.2-712.6]\'','\'(642.4-704.6]\'','\'(356.8-397.2]\'','\'(429.2-456.6]\'',1
'\'(525-604]\'','\'(380.2-435.6]\'','\'(393.6-455.8]\'','\'(518.4-558.8]\'','\'(484-511.4]\'',1
'\'(604-683]\'','\'(657.2-712.6]\'','\'(642.4-704.6]\'','\'(316.4-356.8]\'','\'(538.8-566.2]\'',0
'\'(288-367]\'','\'(491-546.4]\'','\'(455.8-518]\'','\'(558.8-599.2]\'','\'(401.8-429.2]\'',1
'\'(683-762]\'','\'(435.6-491]\'','\'(518-580.2]\'','\'(397.2-437.6]\'','\'(538.8-566.2]\'',1
'\'(604-683]\'','\'(491-546.4]\'','\'(580.2-642.4]\'','\'(356.8-397.2]\'','\'(538.8-566.2]\'',1
'\'(367-446]\'','\'(491-546.4]\'','\'(393.6-455.8]\'','\'(558.8-599.2]\'','\'(456.6-484]\'',0
'\'(604-683]\'','\'(435.6-491]\'','\'(580.2-642.4]\'','\'(356.8-397.2]\'','\'(511.4-538.8]\'',1
'\'(525-604]\'','\'(491-546.4]\'','\'(580.2-642.4]\'','\'(397.2-437.6]\'','\'(511.4-538.8]\'',0
'\'(683-762]\'','\'(491-546.4]\'','\'(393.6-455.8]\'','\'(397.2-437.6]\'','\'(456.6-484]\'',0
'\'(604-683]\'','\'(546.4-601.8]\'','\'(455.8-518]\'','\'(356.8-397.2]\'','\'(484-511.4]\'',0
'\'(446-525]\'','\'(491-546.4]\'','\'(393.6-455.8]\'','\'(558.8-599.2]\'','\'(429.2-456.6]\'',1
'\'(525-604]\'','\'(324.8-380.2]\'','\'(331.4-393.6]\'','\'(558.8-599.2]\'','\'(456.6-484]\'',1
'\'(683-762]\'','\'(435.6-491]\'','\'(455.8-518]\'','\'(397.2-437.6]\'','\'(538.8-566.2]\'',1
'\'(525-604]\'','\'(491-546.4]\'','\'(518-580.2]\'','\'(397.2-437.6]\'','\'(511.4-538.8]\'',0
'\'(446-525]\'','\'(435.6-491]\'','\'(331.4-393.6]\'','\'(478-518.4]\'','\'(401.8-429.2]\'',0
'\'(367-446]\'','\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(397.2-437.6]\'','\'(456.6-484]\'',0
'\'(288-367]\'','\'(380.2-435.6]\'','\'(518-580.2]\'','\'(558.8-599.2]\'','\'(484-511.4]\'',0
'\'(446-525]\'','\'(435.6-491]\'','\'(393.6-455.8]\'','\'(478-518.4]\'','\'(456.6-484]\'',0
'\'(525-604]\'','\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(356.8-397.2]\'','\'(538.8-566.2]\'',1
'\'(446-525]\'','\'(435.6-491]\'','\'(580.2-642.4]\'','\'(397.2-437.6]\'','\'(511.4-538.8]\'',1
'\'(367-446]\'','\'(324.8-380.2]\'','\'(393.6-455.8]\'','\'(518.4-558.8]\'','\'(429.2-456.6]\'',1
'\'(446-525]\'','\'(601.8-657.2]\'','\'(518-580.2]\'','\'(356.8-397.2]\'','\'(456.6-484]\'',0
'\'(367-446]\'','\'(546.4-601.8]\'','\'(704.6-766.8]\'','\'(356.8-397.2]\'','\'(538.8-566.2]\'',1
'\'(604-683]\'','\'(546.4-601.8]\'','\'(455.8-518]\'','\'(356.8-397.2]\'','\'(456.6-484]\'',0
'\'(604-683]\'','\'(435.6-491]\'','\'(393.6-455.8]\'','\'(437.6-478]\'','\'(456.6-484]\'',0
'\'(525-604]\'','\'(657.2-712.6]\'','\'(580.2-642.4]\'','\'(316.4-356.8]\'','\'(511.4-538.8]\'',0
'\'(446-525]\'','\'(546.4-601.8]\'','\'(393.6-455.8]\'','\'(437.6-478]\'','\'(401.8-429.2]\'',0
'\'(446-525]\'','\'(601.8-657.2]\'','\'(518-580.2]\'','\'(356.8-397.2]\'','\'(456.6-484]\'',0
'\'(604-683]\'','\'(435.6-491]\'','\'(455.8-518]\'','\'(397.2-437.6]\'','\'(511.4-538.8]\'',0
'\'(525-604]\'','\'(657.2-712.6]\'','\'(580.2-642.4]\'','\'(356.8-397.2]\'','\'(456.6-484]\'',0
'\'(525-604]\'','\'(435.6-491]\'','\'(393.6-455.8]\'','\'(518.4-558.8]\'','\'(484-511.4]\'',1
'\'(446-525]\'','\'(491-546.4]\'','\'(455.8-518]\'','\'(518.4-558.8]\'','\'(456.6-484]\'',0
'\'(525-604]\'','\'(546.4-601.8]\'','\'(455.8-518]\'','\'(437.6-478]\'','\'(456.6-484]\'',0
'\'(209-288]\'','\'(435.6-491]\'','\'(393.6-455.8]\'','\'(599.2-639.6]\'','\'(401.8-429.2]\'',0
'\'(604-683]\'','\'(491-546.4]\'','\'(455.8-518]\'','\'(397.2-437.6]\'','\'(511.4-538.8]\'',0
'\'(367-446]\'','\'(491-546.4]\'','\'(393.6-455.8]\'','\'(558.8-599.2]\'','\'(429.2-456.6]\'',1
'\'(525-604]\'','\'(601.8-657.2]\'','\'(455.8-518]\'','\'(397.2-437.6]\'','\'(456.6-484]\'',0
'\'(446-525]\'','\'(546.4-601.8]\'','\'(704.6-766.8]\'','\'(356.8-397.2]\'','\'(538.8-566.2]\'',1
'\'(525-604]\'','\'(601.8-657.2]\'','\'(580.2-642.4]\'','\'(397.2-437.6]\'','\'(511.4-538.8]\'',0
'\'(446-525]\'','\'(601.8-657.2]\'','\'(518-580.2]\'','\'(316.4-356.8]\'','\'(456.6-484]\'',1
'\'(525-604]\'','\'(324.8-380.2]\'','\'(455.8-518]\'','\'(518.4-558.8]\'','\'(538.8-566.2]\'',0
'\'(367-446]\'','\'(491-546.4]\'','\'(331.4-393.6]\'','\'(518.4-558.8]\'','\'(374.4-401.8]\'',1
'\'(367-446]\'','\'(435.6-491]\'','\'(518-580.2]\'','\'(478-518.4]\'','\'(484-511.4]\'',0
'\'(604-683]\'','\'(324.8-380.2]\'','\'(331.4-393.6]\'','\'(558.8-599.2]\'','\'(484-511.4]\'',1
'\'(604-683]\'','\'(601.8-657.2]\'','\'(518-580.2]\'','\'(316.4-356.8]\'','\'(484-511.4]\'',0
'\'(604-683]\'','\'(546.4-601.8]\'','\'(455.8-518]\'','\'(437.6-478]\'','\'(484-511.4]\'',0
'\'(367-446]\'','\'(601.8-657.2]\'','\'(580.2-642.4]\'','\'(397.2-437.6]\'','\'(484-511.4]\'',0
'\'(288-367]\'','\'(491-546.4]\'','\'(331.4-393.6]\'','\'(599.2-639.6]\'','\'(-inf-374.4]\'',1
'\'(367-446]\'','\'(546.4-601.8]\'','\'(704.6-766.8]\'','\'(397.2-437.6]\'','\'(511.4-538.8]\'',0
'\'(367-446]\'','\'(269.4-324.8]\'','\'(455.8-518]\'','\'(558.8-599.2]\'','\'(456.6-484]\'',1
'\'(525-604]\'','\'(435.6-491]\'','\'(393.6-455.8]\'','\'(478-518.4]\'','\'(429.2-456.6]\'',0
'\'(367-446]\'','\'(435.6-491]\'','\'(393.6-455.8]\'','\'(518.4-558.8]\'','\'(429.2-456.6]\'',1
'\'(446-525]\'','\'(601.8-657.2]\'','\'(518-580.2]\'','\'(356.8-397.2]\'','\'(456.6-484]\'',0
'\'(288-367]\'','\'(435.6-491]\'','\'(393.6-455.8]\'','\'(599.2-639.6]\'','\'(429.2-456.6]\'',0
'\'(604-683]\'','\'(491-546.4]\'','\'(580.2-642.4]\'','\'(356.8-397.2]\'','\'(538.8-566.2]\'',1
'\'(446-525]\'','\'(601.8-657.2]\'','\'(455.8-518]\'','\'(397.2-437.6]\'','\'(401.8-429.2]\'',0
'\'(604-683]\'','\'(546.4-601.8]\'','\'(704.6-766.8]\'','\'(-inf-316.4]\'','\'(593.6-inf)\'',1
'\'(446-525]\'','\'(491-546.4]\'','\'(393.6-455.8]\'','\'(478-518.4]\'','\'(401.8-429.2]\'',1
'\'(288-367]\'','\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(397.2-437.6]\'','\'(456.6-484]\'',0
'\'(367-446]\'','\'(435.6-491]\'','\'(518-580.2]\'','\'(478-518.4]\'','\'(484-511.4]\'',0
'\'(525-604]\'','\'(380.2-435.6]\'','\'(331.4-393.6]\'','\'(599.2-639.6]\'','\'(456.6-484]\'',0
'\'(446-525]\'','\'(491-546.4]\'','\'(642.4-704.6]\'','\'(316.4-356.8]\'','\'(511.4-538.8]\'',0
'\'(209-288]\'','\'(491-546.4]\'','\'(518-580.2]\'','\'(518.4-558.8]\'','\'(429.2-456.6]\'',0
'\'(604-683]\'','\'(435.6-491]\'','\'(518-580.2]\'','\'(437.6-478]\'','\'(538.8-566.2]\'',1
'\'(683-762]\'','\'(435.6-491]\'','\'(393.6-455.8]\'','\'(437.6-478]\'','\'(511.4-538.8]\'',0
'\'(525-604]\'','\'(324.8-380.2]\'','\'(331.4-393.6]\'','\'(599.2-639.6]\'','\'(456.6-484]\'',1
'\'(446-525]\'','\'(491-546.4]\'','\'(455.8-518]\'','\'(437.6-478]\'','\'(456.6-484]\'',1
'\'(604-683]\'','\'(712.6-inf)\'','\'(642.4-704.6]\'','\'(316.4-356.8]\'','\'(538.8-566.2]\'',0
'\'(209-288]\'','\'(435.6-491]\'','\'(455.8-518]\'','\'(518.4-558.8]\'','\'(429.2-456.6]\'',1
'\'(446-525]\'','\'(380.2-435.6]\'','\'(269.2-331.4]\'','\'(558.8-599.2]\'','\'(401.8-429.2]\'',0
'\'(525-604]\'','\'(601.8-657.2]\'','\'(455.8-518]\'','\'(397.2-437.6]\'','\'(429.2-456.6]\'',0
'\'(525-604]\'','\'(712.6-inf)\'','\'(518-580.2]\'','\'(397.2-437.6]\'','\'(456.6-484]\'',1
'\'(525-604]\'','\'(-inf-269.4]\'','\'(331.4-393.6]\'','\'(639.6-inf)\'','\'(456.6-484]\'',1
'\'(-inf-209]\'','\'(380.2-435.6]\'','\'(455.8-518]\'','\'(599.2-639.6]\'','\'(374.4-401.8]\'',1
'\'(446-525]\'','\'(712.6-inf)\'','\'(580.2-642.4]\'','\'(316.4-356.8]\'','\'(456.6-484]\'',0
'\'(446-525]\'','\'(491-546.4]\'','\'(455.8-518]\'','\'(518.4-558.8]\'','\'(456.6-484]\'',1
'\'(604-683]\'','\'(546.4-601.8]\'','\'(518-580.2]\'','\'(397.2-437.6]\'','\'(511.4-538.8]\'',1
'\'(525-604]\'','\'(380.2-435.6]\'','\'(393.6-455.8]\'','\'(518.4-558.8]\'','\'(456.6-484]\'',1
'\'(446-525]\'','\'(324.8-380.2]\'','\'(455.8-518]\'','\'(558.8-599.2]\'','\'(511.4-538.8]\'',0
'\'(367-446]\'','\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(356.8-397.2]\'','\'(456.6-484]\'',0
'\'(367-446]\'','\'(380.2-435.6]\'','\'(455.8-518]\'','\'(558.8-599.2]\'','\'(456.6-484]\'',0
'\'(367-446]\'','\'(491-546.4]\'','\'(393.6-455.8]\'','\'(558.8-599.2]\'','\'(429.2-456.6]\'',0
'\'(525-604]\'','\'(546.4-601.8]\'','\'(518-580.2]\'','\'(397.2-437.6]\'','\'(484-511.4]\'',0
'\'(525-604]\'','\'(491-546.4]\'','\'(455.8-518]\'','\'(437.6-478]\'','\'(484-511.4]\'',0
'\'(288-367]\'','\'(380.2-435.6]\'','\'(455.8-518]\'','\'(518.4-558.8]\'','\'(456.6-484]\'',1
'\'(367-446]\'','\'(546.4-601.8]\'','\'(642.4-704.6]\'','\'(437.6-478]\'','\'(484-511.4]\'',0
'\'(525-604]\'','\'(491-546.4]\'','\'(455.8-518]\'','\'(478-518.4]\'','\'(456.6-484]\'',1
'\'(446-525]\'','\'(435.6-491]\'','\'(331.4-393.6]\'','\'(518.4-558.8]\'','\'(401.8-429.2]\'',1
'\'(525-604]\'','\'(546.4-601.8]\'','\'(455.8-518]\'','\'(437.6-478]\'','\'(456.6-484]\'',0
'\'(367-446]\'','\'(546.4-601.8]\'','\'(704.6-766.8]\'','\'(397.2-437.6]\'','\'(538.8-566.2]\'',1
'\'(367-446]\'','\'(491-546.4]\'','\'(393.6-455.8]\'','\'(518.4-558.8]\'','\'(401.8-429.2]\'',1
'\'(525-604]\'','\'(380.2-435.6]\'','\'(518-580.2]\'','\'(478-518.4]\'','\'(538.8-566.2]\'',1
'\'(446-525]\'','\'(491-546.4]\'','\'(393.6-455.8]\'','\'(478-518.4]\'','\'(401.8-429.2]\'',1
'\'(367-446]\'','\'(491-546.4]\'','\'(393.6-455.8]\'','\'(558.8-599.2]\'','\'(429.2-456.6]\'',1
'\'(209-288]\'','\'(435.6-491]\'','\'(518-580.2]\'','\'(558.8-599.2]\'','\'(456.6-484]\'',1
'\'(367-446]\'','\'(601.8-657.2]\'','\'(455.8-518]\'','\'(397.2-437.6]\'','\'(401.8-429.2]\'',0
'\'(604-683]\'','\'(546.4-601.8]\'','\'(455.8-518]\'','\'(397.2-437.6]\'','\'(484-511.4]\'',0
'\'(367-446]\'','\'(435.6-491]\'','\'(580.2-642.4]\'','\'(478-518.4]\'','\'(511.4-538.8]\'',1
'\'(-inf-209]\'','\'(491-546.4]\'','\'(518-580.2]\'','\'(518.4-558.8]\'','\'(429.2-456.6]\'',1
'\'(288-367]\'','\'(491-546.4]\'','\'(455.8-518]\'','\'(518.4-558.8]\'','\'(429.2-456.6]\'',0
'\'(209-288]\'','\'(491-546.4]\'','\'(518-580.2]\'','\'(558.8-599.2]\'','\'(429.2-456.6]\'',0
'\'(446-525]\'','\'(601.8-657.2]\'','\'(518-580.2]\'','\'(397.2-437.6]\'','\'(484-511.4]\'',0
'\'(604-683]\'','\'(491-546.4]\'','\'(455.8-518]\'','\'(397.2-437.6]\'','\'(456.6-484]\'',0
'\'(367-446]\'','\'(435.6-491]\'','\'(269.2-331.4]\'','\'(599.2-639.6]\'','\'(374.4-401.8]\'',1
'\'(367-446]\'','\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(437.6-478]\'','\'(456.6-484]\'',1
'\'(209-288]\'','\'(491-546.4]\'','\'(455.8-518]\'','\'(518.4-558.8]\'','\'(401.8-429.2]\'',0
'\'(446-525]\'','\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(397.2-437.6]\'','\'(511.4-538.8]\'',1
'\'(288-367]\'','\'(491-546.4]\'','\'(580.2-642.4]\'','\'(437.6-478]\'','\'(484-511.4]\'',0
'\'(604-683]\'','\'(657.2-712.6]\'','\'(455.8-518]\'','\'(356.8-397.2]\'','\'(456.6-484]\'',1
'\'(-inf-209]\'','\'(546.4-601.8]\'','\'(642.4-704.6]\'','\'(478-518.4]\'','\'(484-511.4]\'',0
'\'(446-525]\'','\'(546.4-601.8]\'','\'(518-580.2]\'','\'(437.6-478]\'','\'(484-511.4]\'',0
'\'(288-367]\'','\'(601.8-657.2]\'','\'(518-580.2]\'','\'(437.6-478]\'','\'(401.8-429.2]\'',0
'\'(525-604]\'','\'(491-546.4]\'','\'(580.2-642.4]\'','\'(397.2-437.6]\'','\'(511.4-538.8]\'',0
'\'(525-604]\'','\'(601.8-657.2]\'','\'(580.2-642.4]\'','\'(356.8-397.2]\'','\'(484-511.4]\'',0
'\'(288-367]\'','\'(435.6-491]\'','\'(518-580.2]\'','\'(478-518.4]\'','\'(456.6-484]\'',0
'\'(367-446]\'','\'(435.6-491]\'','\'(331.4-393.6]\'','\'(558.8-599.2]\'','\'(401.8-429.2]\'',1
'\'(525-604]\'','\'(324.8-380.2]\'','\'(393.6-455.8]\'','\'(478-518.4]\'','\'(456.6-484]\'',1
'\'(367-446]\'','\'(601.8-657.2]\'','\'(580.2-642.4]\'','\'(397.2-437.6]\'','\'(456.6-484]\'',1
'\'(288-367]\'','\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(437.6-478]\'','\'(456.6-484]\'',1
'\'(446-525]\'','\'(546.4-601.8]\'','\'(455.8-518]\'','\'(397.2-437.6]\'','\'(429.2-456.6]\'',0
'\'(446-525]\'','\'(435.6-491]\'','\'(518-580.2]\'','\'(397.2-437.6]\'','\'(511.4-538.8]\'',1
'\'(446-525]\'','\'(546.4-601.8]\'','\'(642.4-704.6]\'','\'(356.8-397.2]\'','\'(538.8-566.2]\'',1
'\'(446-525]\'','\'(324.8-380.2]\'','\'(393.6-455.8]\'','\'(518.4-558.8]\'','\'(484-511.4]\'',1
'\'(367-446]\'','\'(435.6-491]\'','\'(580.2-642.4]\'','\'(518.4-558.8]\'','\'(484-511.4]\'',0
'\'(209-288]\'','\'(491-546.4]\'','\'(642.4-704.6]\'','\'(478-518.4]\'','\'(511.4-538.8]\'',0
'\'(367-446]\'','\'(546.4-601.8]\'','\'(704.6-766.8]\'','\'(397.2-437.6]\'','\'(538.8-566.2]\'',1
'\'(288-367]\'','\'(491-546.4]\'','\'(393.6-455.8]\'','\'(558.8-599.2]\'','\'(429.2-456.6]\'',0
'\'(683-762]\'','\'(546.4-601.8]\'','\'(393.6-455.8]\'','\'(397.2-437.6]\'','\'(456.6-484]\'',0
'\'(604-683]\'','\'(435.6-491]\'','\'(393.6-455.8]\'','\'(437.6-478]\'','\'(456.6-484]\'',0
'\'(-inf-209]\'','\'(435.6-491]\'','\'(455.8-518]\'','\'(558.8-599.2]\'','\'(374.4-401.8]\'',1
'\'(288-367]\'','\'(601.8-657.2]\'','\'(704.6-766.8]\'','\'(397.2-437.6]\'','\'(538.8-566.2]\'',0
'\'(367-446]\'','\'(491-546.4]\'','\'(331.4-393.6]\'','\'(558.8-599.2]\'','\'(401.8-429.2]\'',1
'\'(446-525]\'','\'(380.2-435.6]\'','\'(455.8-518]\'','\'(518.4-558.8]\'','\'(511.4-538.8]\'',0
'\'(525-604]\'','\'(546.4-601.8]\'','\'(518-580.2]\'','\'(437.6-478]\'','\'(484-511.4]\'',1
'\'(525-604]\'','\'(435.6-491]\'','\'(518-580.2]\'','\'(397.2-437.6]\'','\'(484-511.4]\'',0
'\'(525-604]\'','\'(491-546.4]\'','\'(580.2-642.4]\'','\'(397.2-437.6]\'','\'(566.2-593.6]\'',1
'\'(525-604]\'','\'(435.6-491]\'','\'(642.4-704.6]\'','\'(397.2-437.6]\'','\'(538.8-566.2]\'',1
'\'(525-604]\'','\'(435.6-491]\'','\'(518-580.2]\'','\'(437.6-478]\'','\'(511.4-538.8]\'',1
'\'(525-604]\'','\'(601.8-657.2]\'','\'(580.2-642.4]\'','\'(356.8-397.2]\'','\'(511.4-538.8]\'',0
'\'(525-604]\'','\'(380.2-435.6]\'','\'(269.2-331.4]\'','\'(599.2-639.6]\'','\'(401.8-429.2]\'',1
'\'(446-525]\'','\'(546.4-601.8]\'','\'(642.4-704.6]\'','\'(397.2-437.6]\'','\'(511.4-538.8]\'',1
'\'(525-604]\'','\'(269.4-324.8]\'','\'(269.2-331.4]\'','\'(599.2-639.6]\'','\'(484-511.4]\'',1
'\'(525-604]\'','\'(601.8-657.2]\'','\'(580.2-642.4]\'','\'(397.2-437.6]\'','\'(511.4-538.8]\'',1
'\'(604-683]\'','\'(491-546.4]\'','\'(518-580.2]\'','\'(397.2-437.6]\'','\'(538.8-566.2]\'',1
'\'(367-446]\'','\'(546.4-601.8]\'','\'(455.8-518]\'','\'(478-518.4]\'','\'(429.2-456.6]\'',1
'\'(525-604]\'','\'(601.8-657.2]\'','\'(580.2-642.4]\'','\'(356.8-397.2]\'','\'(484-511.4]\'',1
'\'(288-367]\'','\'(435.6-491]\'','\'(455.8-518]\'','\'(518.4-558.8]\'','\'(429.2-456.6]\'',1
'\'(446-525]\'','\'(601.8-657.2]\'','\'(518-580.2]\'','\'(397.2-437.6]\'','\'(456.6-484]\'',1
'\'(446-525]\'','\'(491-546.4]\'','\'(580.2-642.4]\'','\'(397.2-437.6]\'','\'(484-511.4]\'',1
'\'(446-525]\'','\'(435.6-491]\'','\'(331.4-393.6]\'','\'(518.4-558.8]\'','\'(429.2-456.6]\'',0
'\'(446-525]\'','\'(491-546.4]\'','\'(393.6-455.8]\'','\'(478-518.4]\'','\'(401.8-429.2]\'',1
'\'(604-683]\'','\'(546.4-601.8]\'','\'(642.4-704.6]\'','\'(356.8-397.2]\'','\'(566.2-593.6]\'',1
'\'(446-525]\'','\'(491-546.4]\'','\'(455.8-518]\'','\'(437.6-478]\'','\'(429.2-456.6]\'',0
'\'(446-525]\'','\'(546.4-601.8]\'','\'(642.4-704.6]\'','\'(356.8-397.2]\'','\'(538.8-566.2]\'',0
'\'(288-367]\'','\'(380.2-435.6]\'','\'(331.4-393.6]\'','\'(599.2-639.6]\'','\'(374.4-401.8]\'',0
'\'(367-446]\'','\'(491-546.4]\'','\'(518-580.2]\'','\'(518.4-558.8]\'','\'(456.6-484]\'',0
'\'(209-288]\'','\'(380.2-435.6]\'','\'(455.8-518]\'','\'(599.2-639.6]\'','\'(429.2-456.6]\'',1
'\'(446-525]\'','\'(324.8-380.2]\'','\'(393.6-455.8]\'','\'(558.8-599.2]\'','\'(456.6-484]\'',1
'\'(209-288]\'','\'(435.6-491]\'','\'(455.8-518]\'','\'(518.4-558.8]\'','\'(429.2-456.6]\'',0
'\'(209-288]\'','\'(435.6-491]\'','\'(518-580.2]\'','\'(558.8-599.2]\'','\'(429.2-456.6]\'',0
'\'(367-446]\'','\'(601.8-657.2]\'','\'(580.2-642.4]\'','\'(397.2-437.6]\'','\'(456.6-484]\'',0
'\'(525-604]\'','\'(435.6-491]\'','\'(331.4-393.6]\'','\'(518.4-558.8]\'','\'(429.2-456.6]\'',0
'\'(604-683]\'','\'(546.4-601.8]\'','\'(455.8-518]\'','\'(397.2-437.6]\'','\'(456.6-484]\'',0
'\'(367-446]\'','\'(546.4-601.8]\'','\'(580.2-642.4]\'','\'(397.2-437.6]\'','\'(511.4-538.8]\'',1
'\'(367-446]\'','\'(546.4-601.8]\'','\'(642.4-704.6]\'','\'(397.2-437.6]\'','\'(484-511.4]\'',0
'\'(604-683]\'','\'(435.6-491]\'','\'(518-580.2]\'','\'(437.6-478]\'','\'(538.8-566.2]\'',1
'\'(525-604]\'','\'(601.8-657.2]\'','\'(455.8-518]\'','\'(437.6-478]\'','\'(429.2-456.6]\'',0
'\'(446-525]\'','\'(546.4-601.8]\'','\'(455.8-518]\'','\'(437.6-478]\'','\'(429.2-456.6]\'',1
'\'(367-446]\'','\'(601.8-657.2]\'','\'(580.2-642.4]\'','\'(356.8-397.2]\'','\'(456.6-484]\'',1
'\'(525-604]\'','\'(435.6-491]\'','\'(331.4-393.6]\'','\'(518.4-558.8]\'','\'(401.8-429.2]\'',1
'\'(525-604]\'','\'(601.8-657.2]\'','\'(518-580.2]\'','\'(356.8-397.2]\'','\'(484-511.4]\'',0
'\'(446-525]\'','\'(491-546.4]\'','\'(642.4-704.6]\'','\'(397.2-437.6]\'','\'(538.8-566.2]\'',0
'\'(209-288]\'','\'(435.6-491]\'','\'(518-580.2]\'','\'(518.4-558.8]\'','\'(456.6-484]\'',1
'\'(209-288]\'','\'(491-546.4]\'','\'(704.6-766.8]\'','\'(478-518.4]\'','\'(511.4-538.8]\'',1
'\'(525-604]\'','\'(601.8-657.2]\'','\'(642.4-704.6]\'','\'(356.8-397.2]\'','\'(511.4-538.8]\'',1
'\'(446-525]\'','\'(380.2-435.6]\'','\'(331.4-393.6]\'','\'(518.4-558.8]\'','\'(429.2-456.6]\'',0
'\'(367-446]\'','\'(491-546.4]\'','\'(393.6-455.8]\'','\'(518.4-558.8]\'','\'(401.8-429.2]\'',1
'\'(604-683]\'','\'(491-546.4]\'','\'(455.8-518]\'','\'(397.2-437.6]\'','\'(484-511.4]\'',0
'\'(446-525]\'','\'(324.8-380.2]\'','\'(393.6-455.8]\'','\'(558.8-599.2]\'','\'(456.6-484]\'',1
'\'(525-604]\'','\'(601.8-657.2]\'','\'(518-580.2]\'','\'(397.2-437.6]\'','\'(484-511.4]\'',0
'\'(525-604]\'','\'(601.8-657.2]\'','\'(455.8-518]\'','\'(397.2-437.6]\'','\'(456.6-484]\'',0
'\'(446-525]\'','\'(324.8-380.2]\'','\'(455.8-518]\'','\'(518.4-558.8]\'','\'(484-511.4]\'',0
'\'(367-446]\'','\'(380.2-435.6]\'','\'(455.8-518]\'','\'(558.8-599.2]\'','\'(484-511.4]\'',1
'\'(367-446]\'','\'(380.2-435.6]\'','\'(455.8-518]\'','\'(558.8-599.2]\'','\'(456.6-484]\'',0
'\'(446-525]\'','\'(546.4-601.8]\'','\'(393.6-455.8]\'','\'(437.6-478]\'','\'(429.2-456.6]\'',0
'\'(841-inf)\'','\'(546.4-601.8]\'','\'(518-580.2]\'','\'(356.8-397.2]\'','\'(566.2-593.6]\'',0
'\'(367-446]\'','\'(435.6-491]\'','\'(518-580.2]\'','\'(478-518.4]\'','\'(456.6-484]\'',0
