@relation 'spambase-weka.filters.supervised.attribute.Discretize-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R5,55-56,23,27,16,24,26,25,7,21,53,52,58-weka.filters.unsupervised.attribute.Remove-V-R9,11,4,7,6,13,10,12,14'

@attribute word_freq_hp {'\'(-inf-0.12]\'','\'(0.12-1.495]\'','\'(1.495-inf)\''}
@attribute word_freq_your {'\'(-inf-0.405]\'','\'(0.405-0.915]\'','\'(0.915-6.6]\'','\'(6.6-inf)\''}
@attribute word_freq_000 {'\'(-inf-0.125]\'','\'(0.125-0.26]\'','\'(0.26-inf)\''}
@attribute word_freq_money {'\'(-inf-0.01]\'','\'(0.01-inf)\''}
@attribute word_freq_free {'\'(-inf-0.095]\'','\'(0.095-inf)\''}
@attribute char_freq_! {'\'(-inf-0.005]\'','\'(0.005-0.011]\'','\'(0.011-0.0795]\'','\'(0.0795-0.3775]\'','\'(0.3775-inf)\''}
@attribute word_freq_remove {'\'(-inf-0.01]\'','\'(0.01-inf)\''}
@attribute char_freq_$ {'\'(-inf-0.0125]\'','\'(0.0125-0.0555]\'','\'(0.0555-0.1475]\'','\'(0.1475-inf)\''}
@attribute class {0,1}

@data
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'','\'(0.0555-0.1475]\'',1
'\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.405-0.915]\'','\'(0.26-inf)\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'','\'(0.0555-0.1475]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.405-0.915]\'','\'(0.26-inf)\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'','\'(0.0555-0.1475]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.405-0.915]\'','\'(0.26-inf)\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'','\'(0.0555-0.1475]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.405-0.915]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'','\'(0.0555-0.1475]\'',1
'\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(0.26-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(0.26-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(0.01-inf)\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.405-0.915]\'','\'(0.26-inf)\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.405-0.915]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(0.01-inf)\'','\'(0.0125-0.0555]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.125-0.26]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'',1
'\'(0.12-1.495]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.011-0.0795]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(0.01-inf)\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.405-0.915]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(0.01-inf)\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'',1
'\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.405-0.915]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(0.01-inf)\'','\'(0.0125-0.0555]\'',1
'\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'','\'(0.0555-0.1475]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'',1
'\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.405-0.915]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(0.01-inf)\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.011-0.0795]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.125-0.26]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.011-0.0795]\'','\'(0.01-inf)\'','\'(0.0125-0.0555]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'',1
'\'(0.12-1.495]\'','\'(0.405-0.915]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'','\'(0.0555-0.1475]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(0.01-inf)\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(0.011-0.0795]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'',1
'\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(0.26-inf)\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(0.011-0.0795]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.011-0.0795]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'','\'(0.0555-0.1475]\'',1
'\'(-inf-0.12]\'','\'(0.405-0.915]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.405-0.915]\'','\'(0.26-inf)\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'',1
'\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(0.01-inf)\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.011-0.0795]\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'',1
'\'(-inf-0.12]\'','\'(0.405-0.915]\'','\'(0.26-inf)\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(0.01-inf)\'','\'(0.0125-0.0555]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.405-0.915]\'','\'(0.26-inf)\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(-inf-0.405]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'','\'(-inf-0.0125]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.3775-inf)\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(0.26-inf)\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.405-0.915]\'','\'(0.26-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'',1
'\'(-inf-0.12]\'','\'(0.915-6.6]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(0.01-inf)\'','\'(0.1475-inf)\'',1
