@relation './madelon_sorted-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R500,499,498,409,253,98,501'

@attribute feature-105 {'\'(-inf-99.9]\'','\'(99.9-199.8]\'','\'(199.8-299.7]\'','\'(299.7-399.6]\'','\'(399.6-499.5]\'','\'(499.5-599.4]\'','\'(599.4-699.3]\'','\'(699.3-799.2]\'','\'(799.2-899.1]\'','\'(899.1-inf)\''}
@attribute feature-493 {'\'(-inf-209]\'','\'(209-288]\'','\'(288-367]\'','\'(367-446]\'','\'(446-525]\'','\'(525-604]\'','\'(604-683]\'','\'(683-762]\'','\'(762-841]\'','\'(841-inf)\''}
@attribute feature-336 {'\'(-inf-244.8]\'','\'(244.8-309.6]\'','\'(309.6-374.4]\'','\'(374.4-439.2]\'','\'(439.2-504]\'','\'(504-568.8]\'','\'(568.8-633.6]\'','\'(633.6-698.4]\'','\'(698.4-763.2]\'','\'(763.2-inf)\''}
@attribute feature-10 {'\'(-inf-380.6]\'','\'(380.6-407.2]\'','\'(407.2-433.8]\'','\'(433.8-460.4]\'','\'(460.4-487]\'','\'(487-513.6]\'','\'(513.6-540.2]\'','\'(540.2-566.8]\'','\'(566.8-593.4]\'','\'(593.4-inf)\''}
@attribute feature-265 {'\'(-inf-439.6]\'','\'(439.6-454.2]\'','\'(454.2-468.8]\'','\'(468.8-483.4]\'','\'(483.4-498]\'','\'(498-512.6]\'','\'(512.6-527.2]\'','\'(527.2-541.8]\'','\'(541.8-556.4]\'','\'(556.4-inf)\''}
@attribute feature-28 {'\'(-inf-446.2]\'','\'(446.2-454.4]\'','\'(454.4-462.6]\'','\'(462.6-470.8]\'','\'(470.8-479]\'','\'(479-487.2]\'','\'(487.2-495.4]\'','\'(495.4-503.6]\'','\'(503.6-511.8]\'','\'(511.8-inf)\''}
@attribute CLASS {0,1}

@data
'\'(499.5-599.4]\'','\'(367-446]\'','\'(439.2-504]\'','\'(433.8-460.4]\'','\'(483.4-498]\'','\'(503.6-511.8]\'',1
'\'(499.5-599.4]\'','\'(446-525]\'','\'(504-568.8]\'','\'(487-513.6]\'','\'(498-512.6]\'','\'(487.2-495.4]\'',1
'\'(599.4-699.3]\'','\'(604-683]\'','\'(439.2-504]\'','\'(433.8-460.4]\'','\'(483.4-498]\'','\'(487.2-495.4]\'',0
'\'(299.7-399.6]\'','\'(525-604]\'','\'(633.6-698.4]\'','\'(460.4-487]\'','\'(468.8-483.4]\'','\'(454.4-462.6]\'',1
'\'(299.7-399.6]\'','\'(367-446]\'','\'(568.8-633.6]\'','\'(487-513.6]\'','\'(483.4-498]\'','\'(470.8-479]\'',0
'\'(499.5-599.4]\'','\'(525-604]\'','\'(504-568.8]\'','\'(513.6-540.2]\'','\'(468.8-483.4]\'','\'(462.6-470.8]\'',0
'\'(599.4-699.3]\'','\'(604-683]\'','\'(504-568.8]\'','\'(487-513.6]\'','\'(527.2-541.8]\'','\'(487.2-495.4]\'',0
'\'(399.6-499.5]\'','\'(525-604]\'','\'(504-568.8]\'','\'(460.4-487]\'','\'(468.8-483.4]\'','\'(470.8-479]\'',0
'\'(299.7-399.6]\'','\'(525-604]\'','\'(633.6-698.4]\'','\'(540.2-566.8]\'','\'(483.4-498]\'','\'(462.6-470.8]\'',1
'\'(499.5-599.4]\'','\'(367-446]\'','\'(309.6-374.4]\'','\'(460.4-487]\'','\'(483.4-498]\'','\'(487.2-495.4]\'',0
'\'(99.9-199.8]\'','\'(367-446]\'','\'(568.8-633.6]\'','\'(460.4-487]\'','\'(512.6-527.2]\'','\'(462.6-470.8]\'',1
'\'(499.5-599.4]\'','\'(288-367]\'','\'(374.4-439.2]\'','\'(487-513.6]\'','\'(498-512.6]\'','\'(479-487.2]\'',1
'\'(599.4-699.3]\'','\'(525-604]\'','\'(309.6-374.4]\'','\'(487-513.6]\'','\'(498-512.6]\'','\'(487.2-495.4]\'',1
'\'(599.4-699.3]\'','\'(762-841]\'','\'(568.8-633.6]\'','\'(513.6-540.2]\'','\'(454.2-468.8]\'','\'(487.2-495.4]\'',1
'\'(499.5-599.4]\'','\'(446-525]\'','\'(439.2-504]\'','\'(487-513.6]\'','\'(498-512.6]\'','\'(495.4-503.6]\'',1
'\'(399.6-499.5]\'','\'(683-762]\'','\'(504-568.8]\'','\'(460.4-487]\'','\'(498-512.6]\'','\'(462.6-470.8]\'',0
'\'(499.5-599.4]\'','\'(525-604]\'','\'(504-568.8]\'','\'(433.8-460.4]\'','\'(454.2-468.8]\'','\'(487.2-495.4]\'',1
'\'(599.4-699.3]\'','\'(683-762]\'','\'(374.4-439.2]\'','\'(513.6-540.2]\'','\'(454.2-468.8]\'','\'(454.4-462.6]\'',1
'\'(599.4-699.3]\'','\'(525-604]\'','\'(309.6-374.4]\'','\'(487-513.6]\'','\'(454.2-468.8]\'','\'(487.2-495.4]\'',0
'\'(299.7-399.6]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(513.6-540.2]\'','\'(468.8-483.4]\'','\'(462.6-470.8]\'',0
'\'(699.3-799.2]\'','\'(525-604]\'','\'(374.4-439.2]\'','\'(487-513.6]\'','\'(498-512.6]\'','\'(495.4-503.6]\'',1
'\'(399.6-499.5]\'','\'(683-762]\'','\'(568.8-633.6]\'','\'(540.2-566.8]\'','\'(498-512.6]\'','\'(487.2-495.4]\'',0
'\'(499.5-599.4]\'','\'(367-446]\'','\'(504-568.8]\'','\'(460.4-487]\'','\'(512.6-527.2]\'','\'(503.6-511.8]\'',1
'\'(499.5-599.4]\'','\'(525-604]\'','\'(439.2-504]\'','\'(513.6-540.2]\'','\'(439.6-454.2]\'','\'(462.6-470.8]\'',1
'\'(599.4-699.3]\'','\'(604-683]\'','\'(504-568.8]\'','\'(513.6-540.2]\'','\'(512.6-527.2]\'','\'(479-487.2]\'',0
'\'(399.6-499.5]\'','\'(367-446]\'','\'(504-568.8]\'','\'(513.6-540.2]\'','\'(512.6-527.2]\'','\'(495.4-503.6]\'',0
'\'(499.5-599.4]\'','\'(525-604]\'','\'(439.2-504]\'','\'(487-513.6]\'','\'(483.4-498]\'','\'(470.8-479]\'',0
'\'(299.7-399.6]\'','\'(367-446]\'','\'(504-568.8]\'','\'(460.4-487]\'','\'(483.4-498]\'','\'(470.8-479]\'',0
'\'(399.6-499.5]\'','\'(604-683]\'','\'(633.6-698.4]\'','\'(407.2-433.8]\'','\'(439.6-454.2]\'','\'(470.8-479]\'',1
'\'(199.8-299.7]\'','\'(367-446]\'','\'(568.8-633.6]\'','\'(487-513.6]\'','\'(468.8-483.4]\'','\'(462.6-470.8]\'',1
'\'(599.4-699.3]\'','\'(525-604]\'','\'(439.2-504]\'','\'(487-513.6]\'','\'(468.8-483.4]\'','\'(495.4-503.6]\'',0
'\'(399.6-499.5]\'','\'(525-604]\'','\'(698.4-763.2]\'','\'(513.6-540.2]\'','\'(483.4-498]\'','\'(479-487.2]\'',0
'\'(399.6-499.5]\'','\'(525-604]\'','\'(504-568.8]\'','\'(513.6-540.2]\'','\'(-inf-439.6]\'','\'(454.4-462.6]\'',0
'\'(299.7-399.6]\'','\'(367-446]\'','\'(504-568.8]\'','\'(540.2-566.8]\'','\'(498-512.6]\'','\'(487.2-495.4]\'',0
'\'(599.4-699.3]\'','\'(525-604]\'','\'(374.4-439.2]\'','\'(433.8-460.4]\'','\'(454.2-468.8]\'','\'(487.2-495.4]\'',0
'\'(499.5-599.4]\'','\'(525-604]\'','\'(374.4-439.2]\'','\'(487-513.6]\'','\'(498-512.6]\'','\'(454.4-462.6]\'',1
'\'(299.7-399.6]\'','\'(525-604]\'','\'(633.6-698.4]\'','\'(487-513.6]\'','\'(454.2-468.8]\'','\'(495.4-503.6]\'',0
'\'(199.8-299.7]\'','\'(288-367]\'','\'(568.8-633.6]\'','\'(540.2-566.8]\'','\'(454.2-468.8]\'','\'(495.4-503.6]\'',0
'\'(699.3-799.2]\'','\'(525-604]\'','\'(309.6-374.4]\'','\'(433.8-460.4]\'','\'(512.6-527.2]\'','\'(487.2-495.4]\'',1
'\'(499.5-599.4]\'','\'(288-367]\'','\'(309.6-374.4]\'','\'(460.4-487]\'','\'(483.4-498]\'','\'(503.6-511.8]\'',1
'\'(199.8-299.7]\'','\'(367-446]\'','\'(633.6-698.4]\'','\'(487-513.6]\'','\'(498-512.6]\'','\'(487.2-495.4]\'',0
'\'(599.4-699.3]\'','\'(446-525]\'','\'(244.8-309.6]\'','\'(460.4-487]\'','\'(468.8-483.4]\'','\'(487.2-495.4]\'',1
'\'(399.6-499.5]\'','\'(525-604]\'','\'(504-568.8]\'','\'(487-513.6]\'','\'(527.2-541.8]\'','\'(462.6-470.8]\'',1
'\'(599.4-699.3]\'','\'(604-683]\'','\'(504-568.8]\'','\'(513.6-540.2]\'','\'(483.4-498]\'','\'(487.2-495.4]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(374.4-439.2]\'','\'(487-513.6]\'','\'(483.4-498]\'','\'(470.8-479]\'',0
'\'(399.6-499.5]\'','\'(367-446]\'','\'(374.4-439.2]\'','\'(433.8-460.4]\'','\'(498-512.6]\'','\'(495.4-503.6]\'',1
'\'(599.4-699.3]\'','\'(604-683]\'','\'(439.2-504]\'','\'(487-513.6]\'','\'(468.8-483.4]\'','\'(479-487.2]\'',0
'\'(299.7-399.6]\'','\'(525-604]\'','\'(763.2-inf)\'','\'(433.8-460.4]\'','\'(512.6-527.2]\'','\'(470.8-479]\'',1
'\'(399.6-499.5]\'','\'(525-604]\'','\'(504-568.8]\'','\'(433.8-460.4]\'','\'(483.4-498]\'','\'(454.4-462.6]\'',0
'\'(299.7-399.6]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(487-513.6]\'','\'(498-512.6]\'','\'(487.2-495.4]\'',0
'\'(199.8-299.7]\'','\'(367-446]\'','\'(504-568.8]\'','\'(433.8-460.4]\'','\'(468.8-483.4]\'','\'(462.6-470.8]\'',1
'\'(99.9-199.8]\'','\'(288-367]\'','\'(504-568.8]\'','\'(487-513.6]\'','\'(483.4-498]\'','\'(446.2-454.4]\'',1
'\'(399.6-499.5]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(487-513.6]\'','\'(498-512.6]\'','\'(479-487.2]\'',1
'\'(499.5-599.4]\'','\'(604-683]\'','\'(374.4-439.2]\'','\'(407.2-433.8]\'','\'(439.6-454.2]\'','\'(462.6-470.8]\'',1
'\'(499.5-599.4]\'','\'(-inf-209]\'','\'(244.8-309.6]\'','\'(513.6-540.2]\'','\'(512.6-527.2]\'','\'(511.8-inf)\'',0
'\'(399.6-499.5]\'','\'(683-762]\'','\'(439.2-504]\'','\'(513.6-540.2]\'','\'(483.4-498]\'','\'(462.6-470.8]\'',0
'\'(299.7-399.6]\'','\'(446-525]\'','\'(568.8-633.6]\'','\'(460.4-487]\'','\'(483.4-498]\'','\'(487.2-495.4]\'',0
'\'(799.2-899.1]\'','\'(525-604]\'','\'(374.4-439.2]\'','\'(487-513.6]\'','\'(468.8-483.4]\'','\'(503.6-511.8]\'',1
'\'(399.6-499.5]\'','\'(367-446]\'','\'(309.6-374.4]\'','\'(433.8-460.4]\'','\'(468.8-483.4]\'','\'(446.2-454.4]\'',1
'\'(599.4-699.3]\'','\'(683-762]\'','\'(504-568.8]\'','\'(513.6-540.2]\'','\'(512.6-527.2]\'','\'(487.2-495.4]\'',0
'\'(399.6-499.5]\'','\'(209-288]\'','\'(374.4-439.2]\'','\'(487-513.6]\'','\'(498-512.6]\'','\'(503.6-511.8]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(504-568.8]\'','\'(460.4-487]\'','\'(527.2-541.8]\'','\'(470.8-479]\'',1
'\'(599.4-699.3]\'','\'(446-525]\'','\'(244.8-309.6]\'','\'(540.2-566.8]\'','\'(483.4-498]\'','\'(470.8-479]\'',0
'\'(499.5-599.4]\'','\'(367-446]\'','\'(374.4-439.2]\'','\'(487-513.6]\'','\'(454.2-468.8]\'','\'(487.2-495.4]\'',1
'\'(399.6-499.5]\'','\'(446-525]\'','\'(504-568.8]\'','\'(460.4-487]\'','\'(454.2-468.8]\'','\'(470.8-479]\'',0
'\'(499.5-599.4]\'','\'(683-762]\'','\'(568.8-633.6]\'','\'(513.6-540.2]\'','\'(498-512.6]\'','\'(462.6-470.8]\'',1
'\'(599.4-699.3]\'','\'(-inf-209]\'','\'(374.4-439.2]\'','\'(460.4-487]\'','\'(483.4-498]\'','\'(503.6-511.8]\'',1
'\'(199.8-299.7]\'','\'(209-288]\'','\'(568.8-633.6]\'','\'(513.6-540.2]\'','\'(498-512.6]\'','\'(487.2-495.4]\'',0
'\'(199.8-299.7]\'','\'(367-446]\'','\'(568.8-633.6]\'','\'(487-513.6]\'','\'(498-512.6]\'','\'(470.8-479]\'',1
'\'(699.3-799.2]\'','\'(604-683]\'','\'(309.6-374.4]\'','\'(433.8-460.4]\'','\'(483.4-498]\'','\'(470.8-479]\'',1
'\'(699.3-799.2]\'','\'(525-604]\'','\'(439.2-504]\'','\'(407.2-433.8]\'','\'(468.8-483.4]\'','\'(503.6-511.8]\'',1
'\'(499.5-599.4]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(487-513.6]\'','\'(498-512.6]\'','\'(479-487.2]\'',0
'\'(299.7-399.6]\'','\'(288-367]\'','\'(504-568.8]\'','\'(433.8-460.4]\'','\'(498-512.6]\'','\'(479-487.2]\'',1
'\'(699.3-799.2]\'','\'(683-762]\'','\'(439.2-504]\'','\'(433.8-460.4]\'','\'(498-512.6]\'','\'(495.4-503.6]\'',0
'\'(599.4-699.3]\'','\'(604-683]\'','\'(374.4-439.2]\'','\'(487-513.6]\'','\'(439.6-454.2]\'','\'(479-487.2]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(439.2-504]\'','\'(460.4-487]\'','\'(498-512.6]\'','\'(462.6-470.8]\'',1
'\'(399.6-499.5]\'','\'(367-446]\'','\'(633.6-698.4]\'','\'(487-513.6]\'','\'(439.6-454.2]\'','\'(479-487.2]\'',0
'\'(499.5-599.4]\'','\'(525-604]\'','\'(504-568.8]\'','\'(513.6-540.2]\'','\'(498-512.6]\'','\'(462.6-470.8]\'',0
'\'(599.4-699.3]\'','\'(288-367]\'','\'(439.2-504]\'','\'(460.4-487]\'','\'(468.8-483.4]\'','\'(487.2-495.4]\'',1
'\'(299.7-399.6]\'','\'(446-525]\'','\'(568.8-633.6]\'','\'(460.4-487]\'','\'(512.6-527.2]\'','\'(479-487.2]\'',0
'\'(599.4-699.3]\'','\'(604-683]\'','\'(439.2-504]\'','\'(487-513.6]\'','\'(454.2-468.8]\'','\'(503.6-511.8]\'',0
'\'(399.6-499.5]\'','\'(762-841]\'','\'(504-568.8]\'','\'(487-513.6]\'','\'(498-512.6]\'','\'(462.6-470.8]\'',0
'\'(299.7-399.6]\'','\'(446-525]\'','\'(504-568.8]\'','\'(460.4-487]\'','\'(483.4-498]\'','\'(479-487.2]\'',0
'\'(499.5-599.4]\'','\'(525-604]\'','\'(439.2-504]\'','\'(460.4-487]\'','\'(468.8-483.4]\'','\'(470.8-479]\'',0
'\'(499.5-599.4]\'','\'(209-288]\'','\'(374.4-439.2]\'','\'(460.4-487]\'','\'(468.8-483.4]\'','\'(487.2-495.4]\'',1
'\'(399.6-499.5]\'','\'(604-683]\'','\'(504-568.8]\'','\'(487-513.6]\'','\'(483.4-498]\'','\'(454.4-462.6]\'',0
'\'(299.7-399.6]\'','\'(525-604]\'','\'(504-568.8]\'','\'(460.4-487]\'','\'(468.8-483.4]\'','\'(462.6-470.8]\'',1
'\'(499.5-599.4]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(513.6-540.2]\'','\'(483.4-498]\'','\'(479-487.2]\'',0
'\'(599.4-699.3]\'','\'(604-683]\'','\'(244.8-309.6]\'','\'(380.6-407.2]\'','\'(483.4-498]\'','\'(470.8-479]\'',1
'\'(599.4-699.3]\'','\'(604-683]\'','\'(439.2-504]\'','\'(487-513.6]\'','\'(498-512.6]\'','\'(479-487.2]\'',1
'\'(599.4-699.3]\'','\'(683-762]\'','\'(568.8-633.6]\'','\'(487-513.6]\'','\'(483.4-498]\'','\'(479-487.2]\'',0
'\'(599.4-699.3]\'','\'(446-525]\'','\'(-inf-244.8]\'','\'(380.6-407.2]\'','\'(498-512.6]\'','\'(454.4-462.6]\'',0
'\'(399.6-499.5]\'','\'(525-604]\'','\'(439.2-504]\'','\'(433.8-460.4]\'','\'(468.8-483.4]\'','\'(462.6-470.8]\'',1
'\'(399.6-499.5]\'','\'(446-525]\'','\'(568.8-633.6]\'','\'(460.4-487]\'','\'(454.2-468.8]\'','\'(470.8-479]\'',0
'\'(299.7-399.6]\'','\'(446-525]\'','\'(504-568.8]\'','\'(540.2-566.8]\'','\'(439.6-454.2]\'','\'(470.8-479]\'',1
'\'(499.5-599.4]\'','\'(683-762]\'','\'(374.4-439.2]\'','\'(407.2-433.8]\'','\'(527.2-541.8]\'','\'(462.6-470.8]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(439.2-504]\'','\'(460.4-487]\'','\'(498-512.6]\'','\'(487.2-495.4]\'',0
'\'(499.5-599.4]\'','\'(367-446]\'','\'(374.4-439.2]\'','\'(433.8-460.4]\'','\'(483.4-498]\'','\'(487.2-495.4]\'',1
'\'(499.5-599.4]\'','\'(525-604]\'','\'(309.6-374.4]\'','\'(460.4-487]\'','\'(483.4-498]\'','\'(470.8-479]\'',1
'\'(599.4-699.3]\'','\'(683-762]\'','\'(504-568.8]\'','\'(487-513.6]\'','\'(454.2-468.8]\'','\'(495.4-503.6]\'',0
'\'(599.4-699.3]\'','\'(604-683]\'','\'(439.2-504]\'','\'(460.4-487]\'','\'(527.2-541.8]\'','\'(487.2-495.4]\'',0
'\'(399.6-499.5]\'','\'(525-604]\'','\'(504-568.8]\'','\'(487-513.6]\'','\'(512.6-527.2]\'','\'(470.8-479]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(309.6-374.4]\'','\'(460.4-487]\'','\'(498-512.6]\'','\'(479-487.2]\'',1
'\'(399.6-499.5]\'','\'(446-525]\'','\'(633.6-698.4]\'','\'(460.4-487]\'','\'(483.4-498]\'','\'(495.4-503.6]\'',0
'\'(499.5-599.4]\'','\'(604-683]\'','\'(439.2-504]\'','\'(433.8-460.4]\'','\'(512.6-527.2]\'','\'(462.6-470.8]\'',0
'\'(399.6-499.5]\'','\'(367-446]\'','\'(374.4-439.2]\'','\'(487-513.6]\'','\'(483.4-498]\'','\'(454.4-462.6]\'',1
'\'(499.5-599.4]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(460.4-487]\'','\'(512.6-527.2]\'','\'(487.2-495.4]\'',0
'\'(699.3-799.2]\'','\'(683-762]\'','\'(439.2-504]\'','\'(487-513.6]\'','\'(498-512.6]\'','\'(503.6-511.8]\'',0
'\'(299.7-399.6]\'','\'(367-446]\'','\'(439.2-504]\'','\'(513.6-540.2]\'','\'(483.4-498]\'','\'(462.6-470.8]\'',0
'\'(399.6-499.5]\'','\'(604-683]\'','\'(568.8-633.6]\'','\'(487-513.6]\'','\'(498-512.6]\'','\'(462.6-470.8]\'',0
'\'(299.7-399.6]\'','\'(288-367]\'','\'(698.4-763.2]\'','\'(407.2-433.8]\'','\'(498-512.6]\'','\'(495.4-503.6]\'',1
'\'(499.5-599.4]\'','\'(525-604]\'','\'(374.4-439.2]\'','\'(433.8-460.4]\'','\'(483.4-498]\'','\'(462.6-470.8]\'',1
'\'(199.8-299.7]\'','\'(604-683]\'','\'(698.4-763.2]\'','\'(460.4-487]\'','\'(468.8-483.4]\'','\'(454.4-462.6]\'',0
'\'(199.8-299.7]\'','\'(288-367]\'','\'(504-568.8]\'','\'(487-513.6]\'','\'(454.2-468.8]\'','\'(470.8-479]\'',1
'\'(499.5-599.4]\'','\'(683-762]\'','\'(439.2-504]\'','\'(513.6-540.2]\'','\'(498-512.6]\'','\'(462.6-470.8]\'',1
'\'(399.6-499.5]\'','\'(604-683]\'','\'(439.2-504]\'','\'(433.8-460.4]\'','\'(498-512.6]\'','\'(479-487.2]\'',1
'\'(299.7-399.6]\'','\'(367-446]\'','\'(439.2-504]\'','\'(460.4-487]\'','\'(483.4-498]\'','\'(462.6-470.8]\'',0
'\'(499.5-599.4]\'','\'(604-683]\'','\'(439.2-504]\'','\'(460.4-487]\'','\'(454.2-468.8]\'','\'(487.2-495.4]\'',1
'\'(499.5-599.4]\'','\'(525-604]\'','\'(504-568.8]\'','\'(513.6-540.2]\'','\'(498-512.6]\'','\'(470.8-479]\'',0
'\'(599.4-699.3]\'','\'(683-762]\'','\'(504-568.8]\'','\'(513.6-540.2]\'','\'(483.4-498]\'','\'(487.2-495.4]\'',0
'\'(499.5-599.4]\'','\'(604-683]\'','\'(504-568.8]\'','\'(460.4-487]\'','\'(483.4-498]\'','\'(487.2-495.4]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(439.2-504]\'','\'(407.2-433.8]\'','\'(498-512.6]\'','\'(462.6-470.8]\'',1
'\'(699.3-799.2]\'','\'(525-604]\'','\'(309.6-374.4]\'','\'(487-513.6]\'','\'(498-512.6]\'','\'(479-487.2]\'',1
'\'(499.5-599.4]\'','\'(683-762]\'','\'(439.2-504]\'','\'(513.6-540.2]\'','\'(498-512.6]\'','\'(454.4-462.6]\'',1
'\'(599.4-699.3]\'','\'(525-604]\'','\'(439.2-504]\'','\'(433.8-460.4]\'','\'(468.8-483.4]\'','\'(487.2-495.4]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(439.2-504]\'','\'(460.4-487]\'','\'(454.2-468.8]\'','\'(495.4-503.6]\'',0
'\'(299.7-399.6]\'','\'(367-446]\'','\'(504-568.8]\'','\'(566.8-593.4]\'','\'(512.6-527.2]\'','\'(495.4-503.6]\'',0
'\'(499.5-599.4]\'','\'(288-367]\'','\'(309.6-374.4]\'','\'(487-513.6]\'','\'(483.4-498]\'','\'(462.6-470.8]\'',0
'\'(499.5-599.4]\'','\'(446-525]\'','\'(374.4-439.2]\'','\'(433.8-460.4]\'','\'(483.4-498]\'','\'(495.4-503.6]\'',0
'\'(299.7-399.6]\'','\'(525-604]\'','\'(504-568.8]\'','\'(460.4-487]\'','\'(527.2-541.8]\'','\'(462.6-470.8]\'',1
'\'(399.6-499.5]\'','\'(446-525]\'','\'(374.4-439.2]\'','\'(460.4-487]\'','\'(512.6-527.2]\'','\'(487.2-495.4]\'',1
'\'(599.4-699.3]\'','\'(367-446]\'','\'(309.6-374.4]\'','\'(487-513.6]\'','\'(556.4-inf)\'','\'(503.6-511.8]\'',1
'\'(299.7-399.6]\'','\'(446-525]\'','\'(633.6-698.4]\'','\'(460.4-487]\'','\'(498-512.6]\'','\'(470.8-479]\'',0
'\'(99.9-199.8]\'','\'(367-446]\'','\'(568.8-633.6]\'','\'(487-513.6]\'','\'(439.6-454.2]\'','\'(462.6-470.8]\'',1
'\'(499.5-599.4]\'','\'(604-683]\'','\'(568.8-633.6]\'','\'(460.4-487]\'','\'(512.6-527.2]\'','\'(495.4-503.6]\'',0
'\'(599.4-699.3]\'','\'(604-683]\'','\'(374.4-439.2]\'','\'(487-513.6]\'','\'(512.6-527.2]\'','\'(487.2-495.4]\'',0
'\'(199.8-299.7]\'','\'(525-604]\'','\'(633.6-698.4]\'','\'(433.8-460.4]\'','\'(-inf-439.6]\'','\'(462.6-470.8]\'',0
'\'(499.5-599.4]\'','\'(446-525]\'','\'(504-568.8]\'','\'(433.8-460.4]\'','\'(483.4-498]\'','\'(503.6-511.8]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(568.8-633.6]\'','\'(487-513.6]\'','\'(468.8-483.4]\'','\'(495.4-503.6]\'',0
'\'(499.5-599.4]\'','\'(604-683]\'','\'(439.2-504]\'','\'(513.6-540.2]\'','\'(454.2-468.8]\'','\'(479-487.2]\'',0
'\'(299.7-399.6]\'','\'(525-604]\'','\'(698.4-763.2]\'','\'(433.8-460.4]\'','\'(512.6-527.2]\'','\'(479-487.2]\'',0
'\'(399.6-499.5]\'','\'(525-604]\'','\'(374.4-439.2]\'','\'(460.4-487]\'','\'(483.4-498]\'','\'(462.6-470.8]\'',1
'\'(299.7-399.6]\'','\'(446-525]\'','\'(439.2-504]\'','\'(540.2-566.8]\'','\'(498-512.6]\'','\'(454.4-462.6]\'',0
'\'(499.5-599.4]\'','\'(525-604]\'','\'(504-568.8]\'','\'(433.8-460.4]\'','\'(454.2-468.8]\'','\'(479-487.2]\'',0
'\'(299.7-399.6]\'','\'(209-288]\'','\'(374.4-439.2]\'','\'(513.6-540.2]\'','\'(468.8-483.4]\'','\'(462.6-470.8]\'',0
'\'(499.5-599.4]\'','\'(604-683]\'','\'(439.2-504]\'','\'(487-513.6]\'','\'(454.2-468.8]\'','\'(462.6-470.8]\'',0
'\'(499.5-599.4]\'','\'(367-446]\'','\'(439.2-504]\'','\'(407.2-433.8]\'','\'(498-512.6]\'','\'(470.8-479]\'',1
'\'(399.6-499.5]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(487-513.6]\'','\'(541.8-556.4]\'','\'(487.2-495.4]\'',0
'\'(199.8-299.7]\'','\'(446-525]\'','\'(504-568.8]\'','\'(433.8-460.4]\'','\'(468.8-483.4]\'','\'(454.4-462.6]\'',1
'\'(299.7-399.6]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(540.2-566.8]\'','\'(498-512.6]\'','\'(462.6-470.8]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(633.6-698.4]\'','\'(460.4-487]\'','\'(512.6-527.2]\'','\'(495.4-503.6]\'',1
'\'(599.4-699.3]\'','\'(525-604]\'','\'(309.6-374.4]\'','\'(460.4-487]\'','\'(468.8-483.4]\'','\'(454.4-462.6]\'',0
'\'(499.5-599.4]\'','\'(367-446]\'','\'(439.2-504]\'','\'(513.6-540.2]\'','\'(498-512.6]\'','\'(503.6-511.8]\'',1
'\'(299.7-399.6]\'','\'(367-446]\'','\'(439.2-504]\'','\'(433.8-460.4]\'','\'(483.4-498]\'','\'(470.8-479]\'',0
'\'(599.4-699.3]\'','\'(604-683]\'','\'(309.6-374.4]\'','\'(407.2-433.8]\'','\'(454.2-468.8]\'','\'(454.4-462.6]\'',1
'\'(199.8-299.7]\'','\'(604-683]\'','\'(633.6-698.4]\'','\'(540.2-566.8]\'','\'(512.6-527.2]\'','\'(462.6-470.8]\'',0
'\'(399.6-499.5]\'','\'(604-683]\'','\'(504-568.8]\'','\'(513.6-540.2]\'','\'(468.8-483.4]\'','\'(462.6-470.8]\'',0
'\'(199.8-299.7]\'','\'(367-446]\'','\'(568.8-633.6]\'','\'(433.8-460.4]\'','\'(498-512.6]\'','\'(462.6-470.8]\'',0
'\'(599.4-699.3]\'','\'(288-367]\'','\'(439.2-504]\'','\'(380.6-407.2]\'','\'(483.4-498]\'','\'(495.4-503.6]\'',1
'\'(299.7-399.6]\'','\'(367-446]\'','\'(568.8-633.6]\'','\'(513.6-540.2]\'','\'(468.8-483.4]\'','\'(470.8-479]\'',0
'\'(599.4-699.3]\'','\'(367-446]\'','\'(244.8-309.6]\'','\'(487-513.6]\'','\'(483.4-498]\'','\'(487.2-495.4]\'',1
'\'(599.4-699.3]\'','\'(525-604]\'','\'(439.2-504]\'','\'(407.2-433.8]\'','\'(498-512.6]\'','\'(495.4-503.6]\'',0
'\'(499.5-599.4]\'','\'(367-446]\'','\'(439.2-504]\'','\'(487-513.6]\'','\'(483.4-498]\'','\'(487.2-495.4]\'',1
'\'(299.7-399.6]\'','\'(446-525]\'','\'(568.8-633.6]\'','\'(460.4-487]\'','\'(468.8-483.4]\'','\'(479-487.2]\'',0
